cid,iupac_name,smiles_canonical,molecular_formula,hydrogen_bond_acceptors,hydrogen_bond_donors,rotatable_bonds,log_p,molecular_weight,heavy_atom_count,polar_surface_area,atom_surface_coefficient,no_lipinski_violations,actividad_predicha,probabilidad_leishmania,tanimoto_similarity,cosine_similarity,combined_75,ref_smiles,shape_tanimoto,color_tanimoto,combo_tanimoto,pred
145977430,[4-(6-fluoro-1H-benzimidazol-2-yl)-2-methoxy-phenyl] acetate,CC(=O)OC1=C(C=C(C=C1)C2=NC3=C(N2)C=C(C=C3)F)OC,C16H13FN2O3,4,1,3,3.302900000000002,300.091020496,22,64.21,0.3426257592275347,0,Media,0.64,0.2388059701492537,0.9544562094020737,0.7755436495888686,CC1=CC2=C(NC(=N2)C2=CC=C(O2)N(=O)=O)C=C1,0.6784,0.6698,1.3482,1.2708905
16653127,N-(p-tolylmethyl)-1H-benzimidazol-2-amine,CC1=CC=C(C=C1)CNC2=NC3=CC=CC=C3N2,C15H15N3,2,2,3,3.483420000000002,237.12659748,18,40.71,0.4421518054532056,0,Media,0.64,0.2372881355932203,0.8910652978427946,0.727621007280401,CN1C(NCC2=CC(Br)=CC=C2O)=NC2=C1C=CC=C2,0.8678,0.6007,1.4685,1.5494578
7013069,N-[(4-bromophenyl)methyl]-1-isopropyl-benzimidazol-2-amine,CC(C)N1C2=CC=CC=C2N=C1NCC3=CC=C(C=C3)Br,C17H18BrN3,3,1,4,4.991800000000003,343.068409676,21,29.85,0.7035175879396984,0,Media,0.638,0.4807692307692308,0.9155105971754482,0.806825255573894,CN1C(NCC2=CC(Br)=CC=C2O)=NC2=C1C=CC=C2,0.8485,0.5463,1.3947,1.5094119
709563,1-allyl-N-[(2-methoxyphenyl)methyl]benzimidazol-2-amine,COC1=CC=CC=C1CNC2=NC3=CC=CC=C3N2CC=C,C18H19N3O,4,1,6,3.843000000000002,293.152812228,22,39.08,0.5629477993858751,0,Media,0.638,0.3833333333333333,0.9330666279645554,0.7956333043067499,CN1C(NCC2=CC(Br)=CC=C2O)=NC2=C1C=CC=C2,0.865,0.7006,1.5656,1.4244697
49748,6-methyl-2-(6-methyl-2-pyridyl)-1H-benzimidazole,CC1=CC2=C(C=C1)N=C(N2)C3=CC=CC(=N3)C,C14H13N3,2,1,1,3.241740000000001,223.110947416,17,41.57,0.4089487611258118,0,Media,0.638,0.3396226415094339,0.8797921246854083,0.7447497538914147,CC1=CC2=C(NC(=N2)C2=CC=C(O2)N(=O)=O)C=C1,0.8213,0.7637,1.585,1.5002469
58724448,N-[4-[(4-methylsulfonylphenyl)methylcarbamoyl]-6-propyl-1H-benzimidazol-2-yl]isoquinoline-3-carboxamide,CCCC1=CC(=C2C(=C1)NC(=N2)NC(=O)C3=CC4=CC=CC=C4C=N3)C(=O)NCC5=CC=C(C=C5)S(=O)(=O)C,C29H27N5O4S,6,3,8,4.649400000000003,541.178375344,39,133.91,0.2912403853334329,1,Media,0.638,0.3164556962025316,0.584946122441323,0.5178235158816252,CC1=CC2=C(NC(NC(=O)C3=NC=CC=C3)=N2)C=C1,0.4607,0.563,1.0237,0.9816561
72949348,"3-[3-(1H-benzimidazol-2-yl)-4-chloro-phenyl]-7-[4-(trifluoromethyl)phenyl]-1H-quinazoline-2,4-dione",C1=CC=C2C(=C1)NC(=N2)C3=C(C=CC(=C3)N4C(=O)C5=C(C=C(C=C5)C6=CC=C(C=C6)C(F)(F)F)NC4=O)Cl,C28H16ClF3N4O2,4,2,3,6.561500000000004,532.091388092,38,83.53999999999999,0.4548719176442423,2,Media,0.638,0.3157894736842105,0.901347123133009,0.7549577107708094,O=C(NC1=CC(=CC=C1)C1=NC2=C(N1)C=CC=C2)C1=CC=C(C=C1)C1=CC=CC=C1,0.6348,0.5303,1.1651,1.1316025
132549338,"2-[6-(3,5-dimethylpyrazol-1-yl)-2-pyridyl]-5,6-dimethyl-1H-benzimidazole",CC1=CC2=C(C=C1C)N=C(N2)C3=NC(=CC=C3)N4C(=CC(=N4)C)C,C19H19N5,4,1,2,4.044280000000001,317.164045608,24,59.39,0.4041084357635965,0,Media,0.638,0.25,0.9293201948020646,0.7594901461015484,CC1=CC2=C(NC(=N2)C2=CC=C(O2)N(=O)=O)C=C1,0.6281,0.7291,1.3572,1.2300726
68519685,methyl 6-(1H-benzimidazol-2-yl)pyridine-2-carboxylate,COC(=O)C1=CC=CC(=N1)C2=NC3=CC=CC=C3N2,C14H11N3O2,4,1,2,2.4115,253.085126592,19,67.87,0.2799469574185944,0,Media,0.638,0.2459016393442623,0.9814166973667344,0.7975379328611165,CC1=CC2=C(NC(=N2)C2=CC=C(O2)N(=O)=O)C=C1,0.776,0.8048,1.5808,1.4102699
563446,N-benzyl-1H-benzimidazol-2-amine,C1=CC=C(C=C1)CNC2=NC3=CC=CC=C3N2,C14H13N3,2,2,3,3.175000000000001,223.110947416,17,40.71,0.4175878162613608,0,Media,0.638,0.2321428571428571,0.8770497597705642,0.7158230341136375,CN1C(NCC2=CC(Br)=CC=C2O)=NC2=C1C=CC=C2,0.8977,0.6006,1.4983,1.552471
66940584,2-(isoquinoline-3-carbonylamino)-6-(trifluoromethyl)-1H-benzimidazole-4-carboxylic acid,C1=CC=C2C=NC(=CC2=C1)C(=O)NC3=NC4=C(C=C(C=C4N3)C(F)(F)F)C(=O)O,C19H11F3N4O3,4,3,3,4.080400000000001,400.078324872,29,107.97,0.2685931277206631,0,Media,0.6377999999999999,0.3692307692307692,0.8329337106285809,0.717007975279128,CC1=CC2=C(NC(NC(=O)C3=NC=CC=C3)=N2)C=C1,0.7551,0.6922,1.4473,1.2340407
9634946,N-[(E)-(2-chloro-6-fluoro-phenyl)methyleneamino]-2-[1-(p-tolylmethyl)benzimidazol-2-yl]sulfanyl-acetamide,CC1=CC=C(C=C1)CN2C3=CC=CC=C3N=C2SCC(=O)NN=CC4=C(C=CC=C4Cl)F,C24H20ClFN4OS,5,1,7,5.427920000000003,466.10303816,32,59.28,0.5398110661268556,1,Media,0.636,0.3908045977011494,0.9896798271054116,0.839961019754346,COC(=O)C1=CC=C(NC(=O)CSC2=NC3=C(C=C(Cl)C=C3)N2CC2=CC(C)=CC(C)=C2)C(Cl)=C1,0.7943,0.6369,1.4312,1.4543258
828727,1-propyl-N-(2-pyridylmethyl)benzimidazol-2-amine,CCCN1C2=CC=CC=C2N=C1NCC3=CC=CC=N3,C16H18N4,4,1,5,3.453400000000001,266.153146576,20,42.74,0.4679457182966776,0,Media,0.636,0.3859649122807017,0.9465450961071564,0.8064000501505427,CN1C(NCC2=CC(Br)=CC=C2O)=NC2=C1C=CC=C2,0.8394,0.5772,1.4166,1.3756558
7013067,N-[(4-chlorophenyl)methyl]-1-ethyl-benzimidazol-2-amine,CCN1C2=CC=CC=C2N=C1NCC3=CC=C(C=C3)Cl,C16H16ClN3,3,1,4,4.321700000000003,285.103275192,20,29.85,0.6700167504187604,0,Media,0.636,0.3818181818181818,0.9473913355664711,0.8059980471293988,CN1C(NCC2=CC(Br)=CC=C2O)=NC2=C1C=CC=C2,0.9007,0.6673,1.568,1.4600574
49750,6-chloro-2-(6-methyl-2-pyridyl)-1H-benzimidazole,CC1=NC(=CC=C1)C2=NC3=C(N2)C=C(C=C3)Cl,C13H10ClN3,2,1,1,3.586720000000001,243.056325,17,41.57,0.4089487611258118,0,Media,0.636,0.2586206896551724,0.8642045556414397,0.712808589144873,CC1=CC2=C(NC(=N2)C2=CC=C(O2)N(=O)=O)C=C1,0.8645,0.7637,1.6282,1.496774
1090103,N-[(4-ethoxyphenyl)methyl]-1-methyl-benzimidazol-2-amine,CCOC1=CC=C(C=C1)CNC2=NC3=CC=CC=C3N2C,C17H19N3O,4,1,5,3.584100000000002,281.152812228,21,39.08,0.5373592630501536,0,Media,0.634,0.4716981132075472,0.945171767534095,0.8268033539524581,CN1C(NCC2=CC(Br)=CC=C2O)=NC2=C1C=CC=C2,0.8152,0.6008,1.4159,1.4753253
3926207,N-[(4-methoxyphenyl)methyl]-1-propyl-benzimidazol-2-amine,CCCN1C2=CC=CC=C2N=C1NCC3=CC=C(C=C3)OC,C18H21N3O,4,1,6,4.067000000000003,295.168462292,22,39.08,0.5629477993858751,0,Media,0.634,0.3793103448275862,0.9322117122276248,0.7939863703776151,CN1C(NCC2=CC(Br)=CC=C2O)=NC2=C1C=CC=C2,0.7867,0.5462,1.333,1.4078016
135804529,2-(5-methyl-1H-pyrazol-3-yl)-1H-benzimidazole,CC1=CC(=NN1)C2=NC3=CC=CC=C3N2,C11H10N4,2,2,1,2.26142,198.09054632,15,57.36,0.2615062761506276,0,Media,0.634,0.3018867924528302,0.8189247492004499,0.6896652600135449,CC1=CC2=C(NC(=N2)C2=CC=C(O2)N(=O)=O)C=C1,0.8176,0.6988,1.5165,1.4704214
20807233,2-(1H-benzimidazol-2-yl)oxazole,C1=CC=C2C(=C1)NC(=N2)C3=NC=CO3,C10H7N3O,3,1,1,2.2179,185.058911844,14,54.71,0.2558947176019009,0,Media,0.634,0.2777777777777778,0.9482945637719912,0.7806653672734377,CC1=CC2=C(NC(=N2)C2=CC=C(O2)N(=O)=O)C=C1,0.8604,0.6003,1.4607,1.5545673
136271501,2-(1H-benzimidazol-2-yl)-4-methyl-thiazole,CC1=CSC(=N1)C2=NC3=CC=CC=C3N2,C11H9N3S,3,1,1,2.994820000000001,215.051718288,15,41.57,0.360837142169834,0,Media,0.634,0.2727272727272727,0.9202268390105892,0.7583519474397602,CC1=CC2=C(NC(=N2)C2=CC=C(O2)N(=O)=O)C=C1,0.8877,0.7758,1.6635,1.4923623
155512778,N-(5-carbamoyl-7-methoxy-1-propyl-benzimidazol-2-yl)quinoline-2-carboxamide,CCCN1C2=C(C=C(C=C2OC)C(=O)N)N=C1NC(=O)C3=NC4=CC=CC=C4C=C3,C22H21N5O3,6,2,6,3.354300000000001,403.164439532,30,112.13,0.2675465976990992,0,Media,0.634,0.2307692307692307,0.5303941577546035,0.4554879260082604,CC1=CC2=C(NC(NC(=O)C3=NC=CC=C3)=N2)C=C1,0.5933,0.4628,1.0561,1.0621967
41766515,N-[1-(2-furylmethyl)-5-(trifluoromethyl)benzimidazol-2-yl]pyridine-2-carboxamide,C1=CC=NC(=C1)C(=O)NC2=NC3=C(N2CC4=CC=CO4)C=CC(=C3)C(F)(F)F,C19H13F3N4O2,5,1,4,4.343700000000002,386.099060316,28,72.95,0.3838245373543523,0,Media,0.6327999999999999,0.3194444444444444,0.2287675735170205,0.2514367912488765,CC1=CC2=C(NC(NC(=O)C3=NC=CC=C3)=N2)C=C1,0.6788,0.5781,1.2569,1.1430334
1087008,1-ethyl-N-[(4-methoxyphenyl)methyl]benzimidazol-2-amine,CCN1C2=CC=CC=C2N=C1NCC3=CC=C(C=C3)OC,C17H19N3O,4,1,5,3.676900000000002,281.152812228,21,39.08,0.5373592630501536,0,Media,0.632,0.3684210526315789,0.9449197991740252,0.8007951125384135,CN1C(NCC2=CC(Br)=CC=C2O)=NC2=C1C=CC=C2,0.8466,0.6007,1.4472,1.3927408
3569370,4-bromo-2-[[(3-methyl-1H-benzimidazol-3-ium-2-yl)amino]methyl]phenolate,C[N+]1=C(NC2=CC=CC=C21)NCC3=C(C=CC(=C3)Br)[O-],C15H14BrN3O,2,2,3,2.4406,331.032024168,20,54.75999999999999,0.3652300949598247,0,Media,0.632,0.3064516129032258,0.8979532246180084,0.7500778216893128,CN1C(NCC2=CC(Br)=CC=C2O)=NC2=C1C=CC=C2,0.9684,0.6898,1.6582,1.5057437
45077905,2-pyrrol-1-yl-1H-benzimidazole,C1=CC=C2C(=C1)NC(=N2)N3C=CC=C3,C11H9N3,2,1,1,2.3536,183.079647288,14,33.61,0.4165426956263017,0,Media,0.632,0.1851851851851851,0.8531481624236424,0.6861574181140281,CC1=CC2=C(NC(=N2)C2=CC=C(O2)N(=O)=O)C=C1,0.8676,0.6656,1.5331,1.5218538
60978000,4-fluoro-2-(2-pyridyl)-1H-benzimidazole,C1=CC=NC(=C1)C2=NC3=C(N2)C=CC=C3F,C12H8FN3,2,1,1,2.764,213.070225476,16,41.57,0.3848929516478229,0,Media,0.632,0.1639344262295081,0.9004319983545319,0.7163076053232761,CC1=CC2=C(NC(=N2)C2=CC=C(O2)N(=O)=O)C=C1,0.8736,0.7636,1.6371,1.5287449
44376973,6-methyl-2-(5-methyl-2-pyridyl)-1H-benzimidazole,CC1=CC2=C(C=C1)N=C(N2)C3=NC=C(C=C3)C,C14H13N3,2,1,1,3.241740000000001,223.110947416,17,41.57,0.4089487611258118,0,Media,0.6313333333333333,0.3461538461538461,0.8797921246854083,0.7463825550525178,CC1=CC2=C(NC(=N2)C2=CC=C(O2)N(=O)=O)C=C1,0.7778,0.7634,1.5413,1.4991803
58026554,N-[4-(cyclopentylcarbamoyl)-6-(4-pyridyl)-1H-benzimidazol-2-yl]isoquinoline-3-carboxamide,C1CCC(C1)NC(=O)C2=C3C(=CC(=C2)C4=CC=NC=C4)NC(=N3)NC(=O)C5=CC6=CC=CC=C6C=N5,C28H24N6O2,5,3,5,5.097800000000003,476.196074008,36,112.66,0.3195455352387715,1,Media,0.63,0.3561643835616438,0.6938786576690733,0.609450089142216,CC1=CC2=C(NC(NC(=O)C3=NC=CC=C3)=N2)C=C1,0.4982,0.6006,1.0989,1.1019787
583995,N-(1H-benzimidazol-2-yl)-2-hydroxy-benzamide,C1=CC=C(C(=C1)C(=O)NC2=NC3=CC=CC=C3N2)O,C14H11N3O2,3,3,2,2.5208,253.085126592,19,78.01,0.2435585181387001,0,Media,0.63,0.2131147540983606,0.9005596165741344,0.728698400955191,CN1C(NCC2=CC(Br)=CC=C2O)=NC2=C1C=CC=C2,0.4928,0.5479,1.0407,1.2335044
44274461,"3,5-dibromo-N-(6-chloro-1H-benzimidazol-2-yl)-2-hydroxy-benzamide",C1=CC2=C(C=C1Cl)NC(=N2)NC(=O)C3=C(C(=CC(=C3)Br)Br)O,C14H8Br2ClN3O2,3,3,2,4.699200000000001,442.867178376,22,78.01,0.2820151262658633,0,Media,0.63,0.1830985915492957,0.9253051397796952,0.7397535027220954,CN1C(NCC2=CC(Br)=CC=C2O)=NC2=C1C=CC=C2,0.5463,0.4647,1.011,0.9856906
21613155,2-(2-pyridyl)-4-(trifluoromethyl)-1H-benzimidazole,C1=CC=NC(=C1)C2=NC3=C(C=CC=C3N2)C(F)(F)F,C13H8F3N3,2,1,1,3.643700000000001,263.067031916,19,41.57,0.4570603800817897,0,Media,0.63,0.1746031746031746,0.860679976065319,0.6891607756997828,CC1=CC2=C(NC(=N2)C2=CC=C(O2)N(=O)=O)C=C1,0.8393,0.7636,1.6029,1.4812605
160169798,"7-(1-tert-butyl-3-methyl-benzimidazol-3-ium-2-yl)-2-(2,6-dimethyl-4-phenyl-phenyl)-6-methyl-1,3-benzoxazole",CC1=C(C2=C(C=C1)N=C(O2)C3=C(C=C(C=C3C)C4=CC=CC=C4)C)C5=[N+](C6=CC=CC=C6N5C(C)(C)C)C,C34H34N3O+,3,0,3,8.288260000000006,500.26963912809,38,34.84,1.090700344431688,2,Media,0.63,0.1728395061728395,0.3236632870079516,0.2859573417991735,O=C(NC1=CC(=CC=C1)C1=NC2=C(N1)C=CC=C2)C1=CC=C(C=C1)C1=CC=CC=C1,0.4143,0.1983,0.6126,0.54527336
58026422,N-[6-(1H-imidazol-2-ylcarbamoyl)-1H-benzimidazol-2-yl]isoquinoline-3-carboxamide,C1=CC=C2C=NC(=CC2=C1)C(=O)NC3=NC4=C(N3)C=C(C=C4)C(=O)NC5=NC=CN5,C21H15N7O2,5,4,4,3.3388,397.1287227200001,30,128.45,0.2335539120280264,0,Media,0.628,0.4354838709677419,0.8621743170638075,0.7555017055397911,CC1=CC2=C(NC(NC(=O)C3=NC=CC=C3)=N2)C=C1,0.6532,0.5629,1.2161,1.1246952
13004836,6-chloro-2-(5-methyl-2-furyl)-1H-benzimidazole,CC1=CC=C(O1)C2=NC3=C(N2)C=C(C=C3)Cl,C12H9ClN2O,2,1,1,3.784720000000001,232.040340588,16,41.82,0.3825920612147298,0,Media,0.628,0.4038461538461538,0.8511252340013574,0.7393054639625565,CC1=CC2=C(NC(=N2)C2=CC=C(O2)N(=O)=O)C=C1,0.8988,0.7769,1.6757,1.5835996
46347551,N-(4-methoxyphenyl)-2-[1-(3-pyridylmethyl)benzimidazol-2-yl]sulfanyl-acetamide,COC1=CC=C(C=C1)NC(=O)CSC2=NC3=CC=CC=C3N2CC4=CN=CC=C4,C22H20N4O2S,6,1,7,4.219000000000003,404.1306968800001,29,69.03999999999999,0.4200463499420626,0,Media,0.628,0.3975903614457831,0.7047903262470507,0.6279903350467338,COC(=O)C1=CC=C(NC(=O)CSC2=NC3=C(C=C(Cl)C=C3)N2CC2=CC(C)=CC(C)=C2)C(Cl)=C1,0.844,0.7721,1.6161,1.3025912
13004839,2-(5-bromo-2-furyl)-6-chloro-1H-benzimidazole,C1=CC2=C(C=C1Cl)NC(=N2)C3=CC=C(O3)Br,C11H6BrClN2O,2,1,1,4.238800000000001,295.935202592,16,41.82,0.3825920612147298,0,Media,0.628,0.3518518518518518,0.8272187634306949,0.7083770355359842,CC1=CC2=C(NC(=N2)C2=CC=C(O2)N(=O)=O)C=C1,0.8783,0.6995,1.5778,1.578306
58724476,N-[4-[(4-methylsulfonylphenyl)methylcarbamoyl]-6-(4-pyridyl)-1H-benzimidazol-2-yl]isoquinoline-3-carboxamide,CS(=O)(=O)C1=CC=C(C=C1)CNC(=O)C2=C3C(=CC(=C2)C4=CC=NC=C4)NC(=N3)NC(=O)C5=CC6=CC=CC=C6C=N5,C31H24N6O4S,7,3,7,4.758900000000003,576.1579742480001,42,146.8,0.2861035422343324,1,Media,0.628,0.3417721518987341,0.5507785689830473,0.498526964711969,CC1=CC2=C(NC(NC(=O)C3=NC=CC=C3)=N2)C=C1,0.4702,0.53,1.0001,1.0061094
44376953,2-(6-methoxy-2-pyridyl)-6-methyl-1H-benzimidazole,CC1=CC2=C(C=C1)N=C(N2)C3=NC(=CC=C3)OC,C14H13N3O,3,1,2,2.941920000000001,239.105862036,18,50.8,0.3543307086614173,0,Media,0.628,0.3157894736842105,0.9621088266712404,0.8005289884244828,CC1=CC2=C(NC(=N2)C2=CC=C(O2)N(=O)=O)C=C1,0.8134,0.8387,1.6522,1.3370984
130275021,5-bromo-N-(6-bromo-1H-benzimidazol-2-yl)-2-hydroxy-benzamide,C1=CC2=C(C=C1Br)NC(=N2)NC(=O)C3=C(C=CC(=C3)Br)O,C14H9Br2N3O2,3,3,2,4.045800000000002,408.906150728,21,78.01,0.2691962568901422,0,Media,0.628,0.2786885245901639,0.9296882764008148,0.7669383384481521,CN1C(NCC2=CC(Br)=CC=C2O)=NC2=C1C=CC=C2,0.5395,0.4673,1.0068,1.096744
60728915,N-(m-tolylmethyl)-1H-benzimidazol-2-amine,CC1=CC(=CC=C1)CNC2=NC3=CC=CC=C3N2,C15H15N3,2,2,3,3.483420000000002,237.12659748,18,40.71,0.4421518054532056,0,Media,0.628,0.2459016393442623,0.8910652978427946,0.7297743832181616,CN1C(NCC2=CC(Br)=CC=C2O)=NC2=C1C=CC=C2,0.881,0.6007,1.4817,1.5680711
145965013,"6-chloro-2-(2-chloro-3,4-dimethoxy-phenyl)-1H-benzimidazole",COC1=C(C(=C(C=C1)C2=NC3=C(N2)C=C(C=C3)Cl)Cl)OC,C15H12Cl2N2O2,3,1,3,4.553900000000001,322.0275829839999,21,47.14,0.4454815443360204,0,Media,0.628,0.2222222222222222,0.8783717103424827,0.7143343383124177,CC1=CC2=C(NC(=N2)C2=CC=C(O2)N(=O)=O)C=C1,0.7017,0.7334,1.4351,1.3064669
938000,N-[(3-methoxyphenyl)methyl]-1-methyl-benzimidazol-2-amine,CN1C2=CC=CC=C2N=C1NCC3=CC(=CC=C3)OC,C16H17N3O,4,1,4,3.194000000000002,267.137162164,20,39.08,0.5117707267144319,0,Media,0.626,0.490566037735849,0.95089161396002,0.8358102199039772,CN1C(NCC2=CC(Br)=CC=C2O)=NC2=C1C=CC=C2,0.9172,0.6009,1.5181,1.535514
53439061,5-(1H-benzimidazol-2-yl)furan-2-carboxylic acid,C1=CC=C2C(=C1)NC(=N2)C3=CC=C(O3)C(=O)O,C12H8N2O3,3,2,2,2.5211,228.053492116,17,79.12,0.2148634984833164,0,Media,0.626,0.3773584905660377,0.9273869433458076,0.789879830150865,CC1=CC2=C(NC(=N2)C2=CC=C(O2)N(=O)=O)C=C1,0.9066,0.8862,1.7928,1.5456564
67891554,N-[4-[(4-methylsulfinylphenyl)methylcarbamoyl]-6-propyl-1H-benzimidazol-2-yl]isoquinoline-3-carboxamide,CCCC1=CC(=C2C(=C1)NC(=N2)NC(=O)C3=CC4=CC=CC=C4C=N3)C(=O)NCC5=CC=C(C=C5)S(=O)C,C29H27N5O3S,5,3,8,4.983300000000003,525.183460724,38,116.84,0.3252310852447792,1,Media,0.626,0.3164556962025316,0.6135232978520484,0.5392563974396692,CC1=CC2=C(NC(NC(=O)C3=NC=CC=C3)=N2)C=C1,0.468,0.6005,1.0685,0.9624587
135641157,2-[(E)-(1-ethylbenzimidazol-2-yl)iminomethyl]phenol,CCN1C2=CC=CC=C2N=C1N=CC3=CC=CC=C3O,C16H15N3O,4,1,3,3.512400000000002,265.1215121,20,50.41,0.3967466772465781,0,Media,0.626,0.3,0.9545298315275568,0.7908973736456675,CN1C(NCC2=CC(Br)=CC=C2O)=NC2=C1C=CC=C2,0.5321,0.4828,1.0149,1.2127539
4399158,2-[(1-ethylbenzimidazol-2-yl)iminomethyl]phenol,CCN1C2=CC=CC=C2N=C1N=CC3=CC=CC=C3O,C16H15N3O,4,1,3,3.512400000000002,265.1215121,20,50.41,0.3967466772465781,0,Media,0.626,0.3,0.9545298315275568,0.7908973736456675,CN1C(NCC2=CC(Br)=CC=C2O)=NC2=C1C=CC=C2,0.5321,0.4828,1.0149,1.2127539
506600,2-(2-thienyl)-1H-benzimidazole,C1=CC=C2C(=C1)NC(=N2)C3=CC=CS3,C11H8N2S,2,1,1,3.291400000000001,200.040819256,14,28.68,0.4881450488145049,0,Media,0.626,0.2407407407407407,0.7991211911046335,0.6595260785136604,CC1=CC2=C(NC(=N2)C2=CC=C(O2)N(=O)=O)C=C1,0.8572,0.6636,1.5207,1.4569993
14006192,2-(3-methylimidazol-3-ium-1-yl)-1H-benzimidazole,C[N+]1=CN(C=C1)C2=NC3=CC=CC=C3N2,C11H11N4+,2,1,1,1.1781,199.09782277209,15,37.48999999999999,0.4001066951186984,0,Media,0.626,0.180327868852459,0.7860297661741299,0.6346042918437121,CC1=CC2=C(NC(=N2)C2=CC=C(O2)N(=O)=O)C=C1,0.8906,0.5989,1.4895,1.4774495
937645,N-[(4-bromophenyl)methyl]-1-methyl-benzimidazol-2-amine,CN1C2=CC=CC=C2N=C1NCC3=CC=C(C=C3)Br,C15H14BrN3,3,1,3,3.947900000000002,315.037109548,19,29.85,0.6365159128978224,0,Media,0.624,0.6444444444444445,0.9648805147431052,0.8847714971684401,CN1C(NCC2=CC(Br)=CC=C2O)=NC2=C1C=CC=C2,0.9504,0.6007,1.5511,1.7285155
975633,N-[[4-(dimethylamino)phenyl]methyl]-1-isopropyl-benzimidazol-2-amine,CC(C)N1C2=CC=CC=C2N=C1NCC3=CC=C(C=C3)N(C)C,C19H24N4,4,1,5,4.295300000000003,308.200096768,23,33.09,0.6950740404956179,0,Media,0.624,0.3620689655172414,0.92516189765028,0.7843886646170205,CN1C(NCC2=CC(Br)=CC=C2O)=NC2=C1C=CC=C2,0.738,0.6008,1.3388,1.4645307
60978493,3-(6-methyl-1H-benzimidazol-2-yl)benzonitrile,CC1=CC2=C(C=C1)N=C(N2)C3=CC=CC(=C3)C#N,C15H11N3,2,1,1,3.410000000000001,233.095297352,18,52.47,0.3430531732418524,0,Media,0.624,0.3103448275862069,0.903624696529037,0.7553047292933295,CC1=CC2=C(NC(=N2)C2=CC=C(O2)N(=O)=O)C=C1,0.7709,0.6119,1.3827,1.5402341
129794067,2-(3-bromo-2-furyl)-1H-benzimidazole,C1=CC=C2C(=C1)NC(=N2)C3=C(C=CO3)Br,C11H7BrN2O,2,1,1,3.585400000000001,261.974174944,15,41.82,0.3586800573888092,0,Media,0.624,0.25,0.8542781906838548,0.7032086430128911,CC1=CC2=C(NC(=N2)C2=CC=C(O2)N(=O)=O)C=C1,0.8696,0.6995,1.5691,1.5074492
932019,"N-[(2,4-dimethoxyphenyl)methyl]-1-methyl-benzimidazol-2-amine",CN1C2=CC=CC=C2N=C1NCC3=C(C=C(C=C3)OC)OC,C17H19N3O2,5,1,5,3.202600000000001,297.147726848,22,48.31,0.4553922583316083,0,Media,0.622,0.5283018867924528,0.926248990661825,0.826762214694482,CN1C(NCC2=CC(Br)=CC=C2O)=NC2=C1C=CC=C2,0.8561,0.7005,1.5567,1.501188
44377013,2-(6-chloro-2-pyridyl)-6-methyl-1H-benzimidazole,CC1=CC2=C(C=C1)N=C(N2)C3=NC(=CC=C3)Cl,C13H10ClN3,2,1,1,3.586720000000001,243.056325,17,41.57,0.4089487611258118,0,Media,0.622,0.3272727272727272,0.8642045556414397,0.7299715985492616,CC1=CC2=C(NC(=N2)C2=CC=C(O2)N(=O)=O)C=C1,0.8276,0.7635,1.591,1.5273454
44377277,ethyl 6-(1H-benzimidazol-2-yl)pyridine-2-carboxylate,CCOC(=O)C1=CC=CC(=N1)C2=NC3=CC=CC=C3N2,C15H13N3O2,4,1,3,2.801600000000001,267.100776656,20,67.87,0.2946810078090467,0,Media,0.622,0.2539682539682539,0.974179220646411,0.7941264789768718,CC1=CC2=C(NC(=N2)C2=CC=C(O2)N(=O)=O)C=C1,0.7025,0.8048,1.5072,1.3467441
159168436,"5-[2-[2-[2-hydroxy-5-[5-[2-[3-hydroxy-4-(5-methyl-1H-benzimidazol-2-yl)phenyl]-1,3-dioxo-isoindolin-5-yl]-1,3-dioxo-isoindolin-2-yl]phenyl]-3H-benzimidazol-5-yl]-1,3-dioxo-isoindolin-5-yl]-2-methyl-isoindoline-1,3-dione",CC1=CC2=C(C=C1)NC(=N2)C3=C(C=C(C=C3)N4C(=O)C5=C(C4=O)C=C(C=C5)C6=CC7=C(C=C6)C(=O)N(C7=O)C8=CC(=C(C=C8)O)C9=NC1=C(N9)C=C(C=C1)N1C(=O)C2=C(C1=O)C=C(C=C2)C1=CC2=C(C=C1)C(=O)N(C2=O)C)O,C60H34N8O10,12,4,7,9.454419999999995,1026.239789288,78,247.3399999999999,0.3153553812565699,3,Media,0.622,0.2375,0.7438319345484172,0.6172489509113128,O=C(NC1=CC(=CC=C1)C1=NC2=C(N1)C=CC=C2)C1=CC=C(C=C1)C1=CC=CC=C1,0.3832,0.1289,0.5122,0.66309714
59679865,6-(1H-benzimidazol-2-yl)pyridin-2-amine,C1=CC=C2C(=C1)NC(=N2)C3=NC(=CC=C3)N,C12H10N4,3,2,1,2.2071,210.09054632,16,67.59,0.2367214084923805,0,Media,0.622,0.2363636363636363,0.8841562658620721,0.7222081084874632,CC1=CC2=C(NC(=N2)C2=CC=C(O2)N(=O)=O)C=C1,0.885,0.7614,1.6464,1.4669671
145971832,6-chloro-2-(2-chloro-3-methoxy-phenyl)-1H-benzimidazole,COC1=CC=CC(=C1Cl)C2=NC3=C(N2)C=C(C=C3)Cl,C14H10Cl2N2O,2,1,2,4.545300000000002,292.0170183,19,37.91,0.5011870218939595,0,Media,0.622,0.2222222222222222,0.8235545344076951,0.6732214563613269,CC1=CC2=C(NC(=N2)C2=CC=C(O2)N(=O)=O)C=C1,0.7977,0.735,1.5327,1.37162
