cid,iupac_name,smiles_canonical,molecular_formula,hydrogen_bond_acceptors,hydrogen_bond_donors,rotatable_bonds,log_p,molecular_weight,heavy_atom_count,polar_surface_area,atom_surface_coefficient,no_lipinski_violations,cosine_similarity,tanimoto_similarity,combined_75
11550553,N-indan-1-yl-1H-benzimidazol-2-amine,C1CC2=CC=CC=C2C1NC3=NC4=CC=CC=C4N3,C16H15N3,2,2,2,3.662300000000002,249.12659748,19,40.71,0.4667157946450503,0,0.8980142903925297,0.15151515151515152,0.7113895056731852
7342829,1-allyl-N-(p-tolylmethyl)benzimidazol-2-amine,CC1=CC=C(C=C1)CNC2=NC3=CC=CC=C3N2CC=C,C18H19N3,3,1,5,4.142820000000003,277.15789760800004,21,29.85,0.7035175879396984,0,0.9322414858082255,0.3620689655172414,0.7896983557354795
3926207,N-[(4-methoxyphenyl)methyl]-1-propyl-benzimidazol-2-amine,CCCN1C2=CC=CC=C2N=C1NCC3=CC=C(C=C3)OC,C18H21N3O,4,1,6,4.067000000000003,295.168462292,22,39.08,0.5629477993858751,0,0.9322117122276248,0.3793103448275862,0.7939863703776151
1595832,4-bromo-2-[[(3-pentyl-1H-benzimidazol-3-ium-2-yl)amino]methyl]phenol,CCCCC[N+]1=C(NC2=CC=CC=C21)NCC3=C(C=CC(=C3)Br)O,C19H23BrN3O+,2,3,7,4.725800000000004,388.10190087609,24,51.92999999999999,0.4621606008087811,0,0.8528268303628812,0.3968253968253968,0.7388264719785101
883285,"2,4-dichloro-6-[[(1-ethylbenzimidazol-2-yl)amino]methyl]phenol",CCN1C2=CC=CC=C2N=C1NCC3=C(C(=CC(=C3)Cl)Cl)O,C16H15Cl2N3O,4,2,4,4.6807000000000025,335.05921745999996,22,50.08,0.4392971246006389,0,0.9912522391901745,0.4482758620689655,0.8555081449098723
1086655,N-[[4-(dimethylamino)phenyl]methyl]-1-methyl-benzimidazol-2-amine,CN1C2=CC=CC=C2N=C1NCC3=CC=C(C=C3)N(C)C,C17H20N4,4,1,4,3.251400000000001,280.16879664,21,33.09,0.6346328195829555,0,0.9432751085736245,0.49019607843137253,0.8300053510380615
4247652,"N-(1H-benzimidazol-2-yl)-3,5-dichloro-2-hydroxy-benzamide",C1=CC=C2C(=C1)NC(=N2)NC(=O)C3=C(C(=CC(=C3)Cl)Cl)O,C14H9Cl2N3O2,3,3,2,3.827600000000001,321.007181888,21,78.01,0.2691962568901422,0,0.9281929883745224,0.19117647058823528,0.7439388589279505
1090103,N-[(4-ethoxyphenyl)methyl]-1-methyl-benzimidazol-2-amine,CCOC1=CC=C(C=C1)CNC2=NC3=CC=CC=C3N2C,C17H19N3O,4,1,5,3.584100000000002,281.152812228,21,39.08,0.5373592630501536,0,0.945171767534095,0.4716981132075472,0.8268033539524581
135458800,4-chloro-2-[(E)-C-methyl-N-(1-methylbenzimidazol-2-yl)carbonimidoyl]phenol,CC(=NC1=NC2=CC=CC=C2N1C)C3=C(C=CC(=C3)Cl)O,C16H14ClN3O,4,1,2,4.073000000000003,299.08253974799993,21,50.41,0.4165840111089069,0,0.9559322511475454,0.3728813559322034,0.81016952734371
136683336,3-(1H-benzimidazol-2-ylazo)-4-hydroxy-benzaldehyde,C1=CC=C2C(=C1)NC(=N2)N=NC3=C(C=CC(=C3)C=O)O,C14H10N4O2,5,2,3,3.4964000000000017,266.08037556,20,90.7,0.2205071664829107,0,0.9464886973044904,0.2153846153846154,0.7637126768245217
4024630,"2,4-dibromo-6-[[(3-hexadecyl-1H-benzimidazol-3-ium-2-yl)amino]methyl]phenol",CCCCCCCCCCCCCCCC[N+]1=C(NC2=CC=CC=C21)NCC3=C(C(=CC(=C3)Br)Br)O,C30H44Br2N3O+,2,3,18,9.779399999999995,620.18456364809,36,51.92999999999999,0.6932409012131717,2,0.695896793748813,0.2676056338028169,0.588824003762314
4398933,4-bromo-2-[[(3-pentyl-1H-benzimidazol-3-ium-2-yl)amino]methyl]phenolate,CCCCC[N+]1=C(NC2=CC=CC=C21)NCC3=C(C=CC(=C3)Br)[O-],C19H22BrN3O,2,2,7,4.0938000000000025,387.094624424,24,54.75999999999999,0.4382761139517897,0,0.8562287798111416,0.2753623188405797,0.7110121645685011
937645,N-[(4-bromophenyl)methyl]-1-methyl-benzimidazol-2-amine,CN1C2=CC=CC=C2N=C1NCC3=CC=C(C=C3)Br,C15H14BrN3,3,1,3,3.9479000000000024,315.037109548,19,29.85,0.6365159128978224,0,0.9648805147431053,0.6444444444444445,0.8847714971684401
3645879,"2,4-dibromo-6-[[(1-ethylbenzimidazol-2-yl)amino]methyl]phenol",CCN1C2=CC=CC=C2N=C1NCC3=C(C(=CC(=C3)Br)Br)O,C16H15Br2N3O,4,2,4,4.898900000000003,422.9581863,22,50.08,0.4392971246006389,0,0.9774912035621877,0.5555555555555556,0.8720072915605297
83317559,2-[(1H-benzimidazol-2-ylamino)methyl]-4-fluoro-phenol,C1=CC=C2C(=C1)NC(=N2)NCC3=C(C=CC(=C3)F)O,C14H12FN3O,3,3,3,3.0197000000000007,257.096440224,19,60.94,0.3117820807351493,0,0.9236160888532163,0.38596491228070173,0.7892032947100877
16012600,N-[(3-chlorophenyl)methyl]-1-methyl-benzimidazol-2-amine,CN1C2=CC=CC=C2N=C1NCC3=CC(=CC=C3)Cl,C15H14ClN3,3,1,3,3.838800000000002,271.08762512799996,19,29.85,0.6365159128978224,0,0.9693119261114194,0.5098039215686274,0.8544349249757214
975300,N-[(4-chlorophenyl)methyl]-1-isopropyl-benzimidazol-2-amine,CC(C)N1C2=CC=CC=C2N=C1NCC3=CC=C(C=C3)Cl,C17H18ClN3,3,1,4,4.882700000000003,299.11892525599995,21,29.85,0.7035175879396984,0,0.9247590799989565,0.375,0.7873193099992173
162786991,2-[1-(1H-benzimidazol-2-yl)ethylideneamino]phenol,CC(=NC1=CC=CC=C1O)C2=NC3=CC=CC=C3N2,C15H13N3O,3,2,2,3.409200000000001,251.105862036,19,61.27,0.3101028235678146,0,0.9554802519278579,0.21311475409836064,0.7698888774704836
4644695,4-bromo-2-[[(3-hexadecyl-1H-benzimidazol-3-ium-2-yl)amino]methyl]phenol,CCCCCCCCCCCCCCCC[N+]1=C(NC2=CC=CC=C21)NCC3=C(C=CC(=C3)Br)O,C30H45BrN3O+,2,3,18,9.0169,542.2740515800899,35,51.92999999999999,0.6739842095128058,2,0.7064337461246211,0.390625,0.6274815595934657
645176,"N-[(2,5-dimethoxyphenyl)methyl]-1-ethyl-benzimidazol-2-amine",CCN1C2=CC=CC=C2N=C1NCC3=C(C=CC(=C3)OC)OC,C18H21N3O2,5,1,6,3.685500000000002,311.163376912,23,48.31,0.4760919064375905,0,0.922893423356904,0.4,0.792170067517678
715201,2-methoxy-6-[[(1-methylbenzimidazol-2-yl)amino]methyl]phenol,CN1C2=CC=CC=C2N=C1NCC3=C(C(=CC=C3)OC)O,C16H17N3O2,5,2,4,2.899600000000001,283.132076784,21,59.31,0.3540718259989883,0,0.9793995967006722,0.5576923076923077,0.873972774448581
135501443,(E)-2-(1H-benzimidazol-2-yl)-3-(2-hydroxyphenyl)prop-2-enenitrile,C1=CC=C(C(=C1)C=C(C#N)C2=NC3=CC=CC=C3N2)O,C16H11N3O,3,2,2,3.332680000000002,261.090211972,20,72.7,0.2751031636863824,0,0.9357731982517378,0.18461538461538463,0.7479837448426494
787413,2-[(1H-benzimidazol-2-ylamino)methyl]-4-chloro-phenol,C1=CC=C2C(=C1)NC(=N2)NCC3=C(C=CC(=C3)Cl)O,C14H12ClN3O,3,3,3,3.534000000000001,273.066889684,19,60.94,0.3117820807351493,0,0.931396708584378,0.38596491228070173,0.7950387595084588
7013068,1-allyl-N-[(4-chlorophenyl)methyl]benzimidazol-2-amine,C=CCN1C2=CC=CC=C2N=C1NCC3=CC=C(C=C3)Cl,C17H16ClN3,3,1,5,4.487800000000003,297.10327519199996,21,29.85,0.7035175879396984,0,0.9263235887337735,0.3389830508474576,0.7794884542621945
102040424,N-methyl-2-[(1-methylbenzimidazol-2-yl)methyleneamino]aniline,CNC1=CC=CC=C1N=CC2=NC3=CC=CC=C3N2C,C16H16N4,4,1,3,3.3656000000000015,264.137496512,20,42.21,0.4738213693437574,0,0.9553294803039449,0.3103448275862069,0.7940833171245104
876278,"N2-benzylbenzimidazole-1,2-diamine",C1=CC=C(C=C1)CNC2=NC3=CC=CC=C3N2N,C14H14N4,4,2,3,2.3621999999999996,238.121846448,18,55.870000000000005,0.3221764811168784,0,0.965869828136741,0.39215686274509803,0.8224415867888303
652427,N-[[4-(dimethylamino)phenyl]methyl]-1-ethyl-benzimidazol-2-amine,CCN1C2=CC=CC=C2N=C1NCC3=CC=C(C=C3)N(C)C,C18H22N4,4,1,5,3.734300000000002,294.184446704,22,33.09,0.6648534300392868,0,0.9337832597361251,0.3684210526315789,0.7924427079599885
126665,"4-(1H-benzimidazol-2-ylazo)benzene-1,3-diol",C1=CC=C2C(=C1)NC(=N2)N=NC3=C(C=C(C=C3)O)O,C13H10N4O2,5,3,2,3.389500000000001,254.08037556,19,93.86,0.2024291497975708,0,0.9514408967010427,0.21311475409836064,0.7668593610503722
60728915,N-(m-tolylmethyl)-1H-benzimidazol-2-amine,CC1=CC(=CC=C1)CNC2=NC3=CC=CC=C3N2,C15H15N3,2,2,3,3.4834200000000015,237.12659748,18,40.71,0.4421518054532056,0,0.8910652978427946,0.2459016393442623,0.7297743832181616
873059,2-[(1-methylbenzimidazol-2-yl)methylamino]phenol,CN1C2=CC=CC=C2N=C1CNC3=CC=CC=C3O,C15H15N3O,4,2,3,2.8910000000000013,253.1215121,19,50.08,0.3793929712460064,0,0.9826165918678009,0.47058823529411764,0.8546095027243801
4268796,4-bromo-2-[[(3-ethyl-1H-benzimidazol-3-ium-2-yl)amino]methyl]phenolate,CC[N+]1=C(NC2=CC=CC=C21)NCC3=C(C=CC(=C3)Br)[O-],C16H16BrN3O,2,2,4,2.9235000000000007,345.04767423199996,21,54.75999999999999,0.383491599707816,0,0.8968595518191154,0.296875,0.7468634138643365
747511,4-fluoro-N-(1-methylbenzimidazol-2-yl)benzamide,CN1C2=CC=CC=C2N=C1NC(=O)C3=CC=C(C=C3)F,C15H12FN3O,3,1,2,2.9647000000000014,269.096440224,20,46.92,0.4262574595055413,0,0.9760095339271007,0.38181818181818183,0.827461695899871
51033097,(E)-N-(1H-benzimidazol-2-yl)-1-(3-bromophenyl)ethanimine,CC(=NC1=NC2=CC=CC=C2N1)C3=CC(=CC=C3)Br,C15H12BrN3,2,1,2,4.466100000000002,313.021459484,19,41.04,0.4629629629629629,0,0.9071941668047898,0.25806451612903225,0.7449117541358503
972634,1-isopropyl-N-(2-thienylmethyl)benzimidazol-2-amine,CC(C)N1C2=CC=CC=C2N=C1NCC3=CC=CS3,C15H17N3S,4,1,4,4.290800000000003,271.114318544,19,29.85,0.6365159128978224,0,0.9314922919702339,0.3684210526315789,0.7907244821355701
1608371,"2,4-dibromo-6-[[(3-hexyl-1H-benzimidazol-3-ium-2-yl)amino]methyl]phenol",CCCCCC[N+]1=C(NC2=CC=CC=C21)NCC3=C(C(=CC(=C3)Br)Br)O,C20H24Br2N3O+,2,3,8,5.8784000000000045,480.02806300809,26,51.92999999999999,0.5006739842095129,1,0.8257746013300302,0.2676056338028169,0.6862323594482269
4181358,"N-(1H-benzimidazol-2-yl)-3,5-dibromo-2-hydroxy-benzamide",C1=CC=C2C(=C1)NC(=N2)NC(=O)C3=C(C(=CC(=C3)Br)Br)O,C14H9Br2N3O2,3,3,2,4.045800000000001,408.906150728,21,78.01,0.2691962568901422,0,0.9296882764008148,0.24615384615384617,0.7588046688390726
655776,1-allyl-N-benzyl-benzimidazol-2-amine,C=CCN1C2=CC=CC=C2N=C1NCC3=CC=CC=C3,C17H17N3,3,1,5,3.8344000000000023,263.142247544,20,29.85,0.6700167504187604,0,0.9418153449710261,0.36363636363636365,0.7972705996373606
2991946,1-methyl-2-(2-phenylethyl)benzimidazole,CN1C2=CC=CC=C2N=C1CCC3=CC=CC=C3,C16H16N2,2,0,3,3.358500000000002,236.131348512,18,17.82,1.0101010101010102,0,0.6857418230934006,0.35294117647058826,0.6025416614376975
2850397,"(1-methylbenzimidazol-2-yl)-(2,3,5,6-tetramethylphenyl)diazene",CC1=CC(=C(C(=C1C)N=NC2=NC3=CC=CC=C3N2C)C)C,C18H20N4,4,0,2,5.222380000000005,292.16879664,22,42.54,0.5171603196991067,1,0.7879160154703574,0.32142857142857145,0.6712941544599109
975633,N-[[4-(dimethylamino)phenyl]methyl]-1-isopropyl-benzimidazol-2-amine,CC(C)N1C2=CC=CC=C2N=C1NCC3=CC=C(C=C3)N(C)C,C19H24N4,4,1,5,4.295300000000003,308.200096768,23,33.09,0.6950740404956179,0,0.9251618976502801,0.3620689655172414,0.7843886646170205
715142,2-[[(1-propylbenzimidazol-2-yl)amino]methyl]phenol,CCCN1C2=CC=CC=C2N=C1NCC3=CC=CC=C3O,C17H19N3O,4,2,5,3.7640000000000025,281.152812228,21,50.08,0.4193290734824281,0,0.9882375323433544,0.5490196078431373,0.8784330512183001
1087008,1-ethyl-N-[(4-methoxyphenyl)methyl]benzimidazol-2-amine,CCN1C2=CC=CC=C2N=C1NCC3=CC=C(C=C3)OC,C17H19N3O,4,1,5,3.6769000000000016,281.152812228,21,39.08,0.5373592630501536,0,0.9449197991740251,0.3684210526315789,0.8007951125384135
1603306,4-bromo-2-[[(3-octyl-1H-benzimidazol-3-ium-2-yl)amino]methyl]phenol,CCCCCCCC[N+]1=C(NC2=CC=CC=C21)NCC3=C(C=CC(=C3)Br)O,C22H29BrN3O+,2,3,10,5.896100000000006,430.14885106809,27,51.92999999999999,0.5199306759098787,1,0.8158990333521192,0.390625,0.7095805250140894
3569371,4-bromo-2-[[(3-methyl-1H-benzimidazol-3-ium-2-yl)amino]methyl]phenol,C[N+]1=C(NC2=CC=CC=C21)NCC3=C(C=CC(=C3)Br)O,C15H15BrN3O+,2,3,3,3.0726000000000018,332.03930062009,20,51.92999999999999,0.3851338340073176,0,0.8650982234129612,0.44642857142857145,0.7604308104168638
4775741,5-bromo-2-(difluoromethoxy)-N-(1-methylbenzimidazol-2-yl)benzamide,CN1C2=CC=CC=C2N=C1NC(=O)C3=C(C=CC(=C3)Br)OC(F)F,C16H12BrF2N3O2,4,1,4,4.189500000000002,395.00809516399994,24,56.150000000000006,0.4274265360641139,0,0.9295728669929508,0.4426229508196721,0.8078353879496312
933484,N-[(2-methoxyphenyl)methyl]-1-methyl-benzimidazol-2-amine,CN1C2=CC=CC=C2N=C1NCC3=CC=CC=C3OC,C16H17N3O,4,1,4,3.1940000000000017,267.137162164,20,39.08,0.5117707267144319,0,0.95089161396002,0.5510204081632653,0.8509238125108313
1636915,4-bromo-2-[[(3-heptyl-1H-benzimidazol-3-ium-2-yl)amino]methyl]phenol,CCCCCCC[N+]1=C(NC2=CC=CC=C21)NCC3=C(C=CC(=C3)Br)O,C21H27BrN3O+,2,3,9,5.506000000000006,416.13320100409,26,51.92999999999999,0.5006739842095129,1,0.8294254480938911,0.390625,0.7197253360704183
828727,1-propyl-N-(2-pyridylmethyl)benzimidazol-2-amine,CCCN1C2=CC=CC=C2N=C1NCC3=CC=CC=N3,C16H18N4,4,1,5,3.453400000000001,266.153146576,20,42.74,0.4679457182966776,0,0.9465450961071564,0.38596491228070173,0.8064000501505427
977700,N-[(2-ethoxyphenyl)methyl]-1-methyl-benzimidazol-2-amine,CCOC1=CC=CC=C1CNC2=NC3=CC=CC=C3N2C,C17H19N3O,4,1,5,3.584100000000002,281.152812228,21,39.08,0.5373592630501536,0,0.945171767534095,0.5294117647058824,0.8412317668270418
118740625,5-chloro-1-methyl-N-[(1-methylpyrazol-4-yl)methyl]benzimidazol-2-amine,CN1C=C(C=N1)CNC2=NC3=C(N2C)C=CC(=C3)Cl,C13H14ClN5,5,1,3,2.5723000000000003,275.093773128,19,47.67,0.3985735263268303,0,0.9195672725699422,0.3559322033898305,0.7786585052749142
13018814,N-(2-pyridylmethyl)-1H-benzimidazol-2-amine,C1=CC=C2C(=C1)NC(=N2)NCC3=CC=CC=N3,C13H12N4,3,2,3,2.5700000000000003,224.106196384,17,53.6,0.3171641791044776,0,0.9413824318560291,0.21666666666666667,0.7602034905586885
977260,N-[(3-bromophenyl)methyl]-1-ethyl-benzimidazol-2-amine,CCN1C2=CC=CC=C2N=C1NCC3=CC(=CC=C3)Br,C16H16BrN3,3,1,4,4.430800000000002,329.052759612,20,29.85,0.6700167504187604,0,0.940153486804894,0.48148148148148145,0.8254854854740409
889581,2-[[(1-isopropylbenzimidazol-2-yl)amino]methyl]-5-methoxy-phenol,CC(C)N1C2=CC=CC=C2N=C1NCC3=C(C=C(C=C3)OC)O,C18H21N3O2,5,2,5,3.9435000000000033,311.163376912,23,59.31,0.3877929522846063,0,0.9843653415184975,0.46551724137931033,0.8546533164837008
1415690,"2-[(1H-benzimidazol-3-ium-2-ylamino)methyl]-4,6-dibromo-phenolate",C1=CC=C2C(=C1)NC(=[NH+]2)NCC3=C(C(=CC(=C3)Br)Br)[O-],C14H11Br2N3O,2,2,3,3.1927000000000003,394.926886172,20,65.02,0.3075976622577668,0,0.8773239672194846,0.25,0.7204929754146134
715137,2-[[(1-methylbenzimidazol-2-yl)amino]methyl]phenol,CN1C2=CC=CC=C2N=C1NCC3=CC=CC=C3O,C15H15N3O,4,2,3,2.8910000000000013,253.1215121,19,50.08,0.3793929712460064,0,0.9826165918678009,0.7209302325581395,0.9171950020403855
1418239,"N-[(3,4-dichlorophenyl)methyl]-1H-benzimidazol-2-amine",C1=CC=C2C(=C1)NC(=N2)NCC3=CC(=C(C=C3)Cl)Cl,C14H11Cl2N3,2,2,3,4.481800000000002,291.03300271200004,19,40.71,0.4667157946450503,0,0.8998540362306643,0.22580645161290322,0.731342140076224
2902912,1-[[(1-butylbenzimidazol-2-yl)amino]methyl]naphthalen-2-ol,CCCCN1C2=CC=CC=C2N=C1NCC3=C(C=CC4=CC=CC=C43)O,C22H23N3O,4,2,6,5.307300000000005,345.184112356,26,50.08,0.5191693290734825,1,0.9574008567068165,0.4576271186440678,0.8324574221911294
136683335,1-[3-(1H-benzimidazol-2-ylazo)-4-hydroxy-phenyl]ethanone,CC(=O)C1=CC(=C(C=C1)O)N=NC2=NC3=CC=CC=C3N2,C15H12N4O2,5,2,3,3.8865000000000016,280.096025624,21,90.7,0.2315325248070562,0,0.9526392134291004,0.23076923076923078,0.772171717764133
2851451,"(2,4-dimethylphenyl)-(1-methylbenzimidazol-2-yl)diazene",CC1=CC(=C(C=C1)N=NC2=NC3=CC=CC=C3N2C)C,C16H16N4,4,0,2,4.605540000000003,264.137496512,20,42.54,0.4701457451810061,0,0.7927406358681195,0.3103448275862069,0.6721416837976414
62524743,N-[(5-methyl-2-furyl)methyl]-1H-benzimidazol-2-amine,CC1=CC=C(O1)CNC2=NC3=CC=CC=C3N2,C13H13N3O,3,2,3,3.0764200000000006,227.105862036,17,53.85,0.3156917363045496,0,0.9471028059948294,0.22580645161290322,0.7667787173993479
889093,2-[[(1-allylbenzimidazol-2-yl)amino]methyl]-4-methyl-phenol,CC1=CC(=C(C=C1)O)CNC2=NC3=CC=CC=C3N2CC=C,C18H19N3O,4,2,5,3.8484200000000017,293.152812228,22,50.08,0.4392971246006389,0,0.9880736747022343,0.5357142857142857,0.874983827455247
1341123,4-bromo-2-[[(1-propylbenzimidazol-2-yl)amino]methyl]phenol,CCCN1C2=CC=CC=C2N=C1NCC3=C(C=CC(=C3)Br)O,C17H18BrN3O,4,2,5,4.526500000000003,359.06332429599996,22,50.08,0.4392971246006389,0,0.9885494212048194,0.7708333333333334,0.9341203992369479
3739678,"2-[[(1-allylbenzimidazol-2-yl)amino]methyl]-4,6-dibromo-phenol",C=CCN1C2=CC=CC=C2N=C1NCC3=C(C(=CC(=C3)Br)Br)O,C17H15Br2N3O,4,2,5,5.065000000000003,434.9581863,23,50.08,0.4592651757188498,1,0.9680825847945453,0.5,0.8510619385959091
5027514,"2,4-dibromo-6-[[(3-hexyl-1H-benzimidazol-3-ium-2-yl)amino]methyl]phenolate",CCCCCC[N+]1=C(NC2=CC=CC=C21)NCC3=C(C(=CC(=C3)Br)Br)[O-],C20H23Br2N3O,2,2,8,5.246400000000004,479.020786556,26,54.75999999999999,0.4747991234477722,1,0.8091986313839568,0.2328767123287671,0.6651181516201593
3780477,"2-(1H-benzimidazol-2-yl)-3-(3,5-dibromo-2-hydroxy-phenyl)prop-2-enenitrile",C1=CC=C2C(=C1)NC(=N2)C(=CC3=C(C(=CC(=C3)Br)Br)O)C#N,C16H9Br2N3O,3,2,2,4.857680000000002,416.911236108,22,72.69999999999999,0.3026134800550207,0,0.9311588187829463,0.21739130434782608,0.7527169401741662
139799983,2-[(E)-2-(2-chlorophenyl)vinyl]-1-methyl-benzimidazole,CN1C2=CC=CC=C2N=C1C=CC3=CC=CC=C3Cl,C16H13ClN2,2,0,2,4.397100000000003,268.076726096,19,17.82,1.0662177328843996,0,0.6400279893106426,0.30357142857142855,0.5559138491258391
828723,1-methyl-N-(2-pyridylmethyl)benzimidazol-2-amine,CN1C2=CC=CC=C2N=C1NCC3=CC=CC=N3,C14H14N4,4,1,3,2.5804,238.121846448,18,42.74,0.4211511464670098,0,0.9383068791016247,0.5102040816326531,0.8312811797343818
4141605,N-(1H-benzimidazol-2-yl)-5-chloro-2-hydroxy-benzamide,C1=CC=C2C(=C1)NC(=N2)NC(=O)C3=C(C=CC(=C3)Cl)O,C14H10ClN3O2,3,3,2,3.1742000000000004,287.04615423999996,20,78.01,0.2563773875144212,0,0.9182614175358315,0.23076923076923078,0.7463883708441813
583995,N-(1H-benzimidazol-2-yl)-2-hydroxy-benzamide,C1=CC=C(C(=C1)C(=O)NC2=NC3=CC=CC=C3N2)O,C14H11N3O2,3,3,2,2.5208,253.085126592,19,78.01,0.2435585181387001,0,0.9005596165741344,0.21311475409836064,0.728698400955191
132284099,4-fluoro-1-methyl-N-(3-pyridylmethyl)benzimidazol-2-amine,CN1C2=C(C(=CC=C2)F)N=C1NCC3=CN=CC=C3,C14H13FN4,4,1,3,2.719500000000001,256.112424636,19,42.74,0.4445484323818436,0,0.9501748018761529,0.3114754098360656,0.7904999538661311
5020743,"2,4-dibromo-6-[[(3-isopropyl-1H-benzimidazol-3-ium-2-yl)amino]methyl]phenol",CC(C)[N+]1=C(NC2=CC=CC=C21)NCC3=C(C(=CC(=C3)Br)Br)O,C17H18Br2N3O+,2,3,4,4.879000000000003,437.98111281609,23,51.92999999999999,0.4429039091084152,0,0.857908864029034,0.2878787878787879,0.7154013449914725
16653129,N-[(4-methoxyphenyl)methyl]-1H-benzimidazol-2-amine,COC1=CC=C(C=C1)CNC2=NC3=CC=CC=C3N2,C15H15N3O,3,2,4,3.183600000000001,253.1215121,19,49.94,0.3804565478574289,0,0.9681050903408465,0.22580645161290322,0.7825304306588606
16488542,1-allyl-N-[(3-methyl-2-thienyl)methyl]benzimidazol-2-amine,CC1=C(SC=C1)CNC2=NC3=CC=CC=C3N2CC=C,C16H17N3S,4,1,5,4.204320000000003,283.114318544,20,29.85,0.6700167504187604,0,0.9290052858312413,0.3333333333333333,0.7800872977067643
4272333,1-allyl-N-(2-thienylmethyl)benzimidazol-2-amine,C=CCN1C2=CC=CC=C2N=C1NCC3=CC=CS3,C15H15N3S,4,1,5,3.895900000000003,269.09866848,19,29.85,0.6365159128978224,0,0.9282909630032745,0.32786885245901637,0.77818543536721
61401980,N-[(2-bromophenyl)methyl]-1H-benzimidazol-2-amine,C1=CC=C(C(=C1)CNC2=NC3=CC=CC=C3N2)Br,C14H12BrN3,2,2,3,3.9375000000000018,301.021459484,18,40.71,0.4421518054532056,0,0.9066677553633173,0.30357142857142855,0.7558936736653451
2902386,2-[1-[(1-ethylbenzimidazol-2-yl)amino]ethyl]phenol,CCN1C2=CC=CC=C2N=C1NC(C)C3=CC=CC=C3O,C17H19N3O,4,2,4,3.934900000000003,281.152812228,21,50.08,0.4193290734824281,0,0.9917157250769316,0.3620689655172414,0.8343040351870091
1564746,"2,4-dibromo-6-[[(3-nonyl-1H-benzimidazol-3-ium-2-yl)amino]methyl]phenol",CCCCCCCCC[N+]1=C(NC2=CC=CC=C21)NCC3=C(C(=CC(=C3)Br)Br)O,C23H30Br2N3O+,2,3,11,7.048700000000006,522.07501320009,29,51.92999999999999,0.5584440593106105,2,0.7854671124838675,0.2676056338028169,0.6560017428136049
44274461,"3,5-dibromo-N-(6-chloro-1H-benzimidazol-2-yl)-2-hydroxy-benzamide",C1=CC2=C(C=C1Cl)NC(=N2)NC(=O)C3=C(C(=CC(=C3)Br)Br)O,C14H8Br2ClN3O2,3,3,2,4.699200000000001,442.867178376,22,78.01,0.2820151262658633,0,0.9253051397796952,0.18309859154929578,0.7397535027220954
1421253,"2,4-dibromo-6-[[(3-ethyl-1H-benzimidazol-3-ium-2-yl)amino]methyl]phenol",CC[N+]1=C(NC2=CC=CC=C21)NCC3=C(C(=CC(=C3)Br)Br)O,C16H16Br2N3O+,2,3,4,4.318000000000003,423.96546275209,22,51.92999999999999,0.4236472174080493,0,0.8631091570562803,0.2923076923076923,0.7204087908691332
4313620,"2,4-dichloro-6-[[(1-propylbenzimidazol-2-yl)amino]methyl]phenol",CCCN1C2=CC=CC=C2N=C1NCC3=C(C(=CC(=C3)Cl)Cl)O,C17H17Cl2N3O,4,2,5,5.070800000000003,349.07486752399996,23,50.08,0.4592651757188498,1,0.9810850756741496,0.4576271186440678,0.8502205864166291
2849792,1-(1-methylbenzimidazol-2-yl)azonaphthalen-2-ol,CN1C2=CC=CC=C2N=C1N=NC3=C(C=CC4=CC=CC=C43)O,C18H14N4O,5,1,2,4.847500000000004,302.11676106799996,23,62.77,0.3664170782220806,0,0.9248075888340859,0.3684210526315789,0.7857109547834591
665867,N-benzyl-6-methyl-1H-benzimidazol-2-amine,CC1=CC2=C(C=C1)N=C(N2)NCC3=CC=CC=C3,C15H15N3,2,2,3,3.4834200000000006,237.12659748,18,40.71,0.4421518054532056,0,0.8910652978427949,0.22950819672131148,0.7256760225624239
20242515,2-[(1H-benzimidazol-2-ylamino)methyl]-4-methoxy-phenol,COC1=CC(=C(C=C1)O)CNC2=NC3=CC=CC=C3N2,C15H15N3O2,4,3,4,2.8892,269.11642672,20,70.17,0.2850220892119139,0,0.9619938070953009,0.3898305084745763,0.8189529824401197
3696131,4-bromo-2-[[(1-hexadecylbenzimidazol-2-yl)amino]methyl]phenol,CCCCCCCCCCCCCCCCN1C2=CC=CC=C2N=C1NCC3=C(C=CC(=C3)Br)O,C30H44BrN3O,4,2,18,9.597799999999998,541.2667751280001,35,50.08,0.6988817891373802,2,0.7677140541084153,0.7115384615384616,0.7536701559659269
1421232,"2,4-dibromo-6-[[(3-propyl-1H-benzimidazol-3-ium-2-yl)amino]methyl]phenol",CCC[N+]1=C(NC2=CC=CC=C21)NCC3=C(C(=CC(=C3)Br)Br)O,C17H18Br2N3O+,2,3,5,4.7081000000000035,437.98111281609,23,51.92999999999999,0.4429039091084152,0,0.8571541926075419,0.2835820895522388,0.7137611668437162
924295,1-ethyl-N-(2-furylmethyl)benzimidazol-2-amine,CCN1C2=CC=CC=C2N=C1NCC3=CC=CO3,C14H15N3O,4,1,4,3.261300000000001,241.1215121,18,42.99,0.418702023726448,0,0.9410460057945833,0.3684210526315789,0.7978897675038321
886111,N-benzyl-1-isopropyl-benzimidazol-2-amine,CC(C)N1C2=CC=CC=C2N=C1NCC3=CC=CC=C3,C17H19N3,3,1,4,4.229300000000003,265.157897608,20,29.85,0.6700167504187604,0,0.9461603123834845,0.40384615384615385,0.8105817727491519
