cid,iupac_name,smiles_canonical,molecular_formula,hydrogen_bond_acceptors,hydrogen_bond_donors,rotatable_bonds,log_p,molecular_weight,heavy_atom_count,polar_surface_area,atom_surface_coefficient,no_lipinski_violations,cosine_similarity,tanimoto_similarity,combined_25,combined_50,combined_75,combined_geometric,combined_harmonic,actividad_predicha
29796348,N-(p-tolylmethyl)quinolin-2-amine,CC1=CC=C(C=C1)CNC2=NC3=CC=CC=C3C=C2,C17H16N2,2,1,3,4.155320000000002,248.131348512,19,24.92,0.7624398073836276,0,0.9053260775834916,0.2456140350877192,0.4105420457116624,0.5754700563356054,0.7403980669595486,0.4715514722545345,0.38639854243909,Media
1224054,4-bromo-2-[[(5-bromo-3-methyl-2-pyridyl)amino]methyl]phenol,CC1=CC(=CN=C1NCC2=C(C=CC(=C2)Br)O)Br,C13H12Br2N2O,3,2,3,4.232720000000002,369.9316372039999,18,45.150000000000006,0.3986710963455149,0,0.9799263672030604,0.4615384615384615,0.5911354379546112,0.720732414370761,0.8503293907869107,0.6725129797556877,0.6275195882992634,Media
4598783,"4-bromo-2-[(3,4-dichloroanilino)methyl]-6-methoxy-phenol",COC1=CC(=CC(=C1O)CNC2=CC(=C(C=C2)Cl)Cl)Br,C14H12BrCl2NO2,3,2,4,5.082200000000002,374.94284608400005,20,41.49,0.4820438659918052,1,0.9709665520115144,0.2741935483870967,0.4483867992932011,0.6225800501993055,0.7967733011054099,0.5159774842580068,0.4276281647251514,Media
975935,N-[(4-bromophenyl)methyl]-1-propyl-benzimidazol-2-amine,CCCN1C2=CC=CC=C2N=C1NCC3=CC=C(C=C3)Br,C17H18BrN3,3,1,5,4.820900000000003,343.068409676,21,29.85,0.7035175879396984,0,0.9039859134481018,0.5,0.6009964783620254,0.7019929567240508,0.8029894350860763,0.672304214417886,0.6438710707773191,Media
4399362,"3-bromo-N-(4-methoxy-1,3-benzothiazol-2-yl)benzamide",COC1=C2C(=CC=C1)SC(=N2)NC(=O)C3=CC(=CC=C3)Br,C15H11BrN2O2S,4,1,3,4.319700000000002,361.9724606920001,21,51.22,0.4099960952752831,0,0.9423498041838476,0.2,0.3855874510459619,0.5711749020919238,0.7567623531378856,0.4341312714338481,0.3299689117055033,Media
787413,2-[(1H-benzimidazol-2-ylamino)methyl]-4-chloro-phenol,C1=CC=C2C(=C1)NC(=N2)NCC3=C(C=CC(=C3)Cl)O,C14H12ClN3O,3,3,3,3.534000000000001,273.066889684,19,60.94,0.3117820807351493,0,0.951966093054478,0.3859649122807017,0.5274652074741458,0.6689655026675898,0.8104657978610339,0.6061563408890267,0.5492443304397839,Alta
696305,"N-(1,3-benzothiazol-2-yl)-2-hydroxy-benzamide",C1=CC=C(C(=C1)C(=O)NC2=NC3=CC=CC=C3S2)O,C14H10N2O2S,4,2,2,3.2542000000000013,270.04629855999997,19,62.22,0.3053680488588878,0,0.9790955697071624,0.2131147540983606,0.4046099580005611,0.5961051619027615,0.787600365804962,0.4567928541220147,0.3500384242788581,Media
956336,"N-[(4-methoxyphenyl)methyl]-1,3-benzothiazol-2-amine",COC1=CC=C(C=C1)CNC2=NC3=CC=CC=C3S2,C15H14N2OS,4,1,4,3.9170000000000025,270.082684068,19,34.15,0.5563689604685212,0,0.9433367637427442,0.2258064516129032,0.4051890296453634,0.5845716076778237,0.763954185710284,0.461531718624786,0.364389109048461,Alta
1041881,"2,4-dibromo-6-(4,5,6,7-tetrahydro-1,3-benzothiazol-2-yliminomethyl)phenol",C1CCC2=C(C1)N=C(S2)N=CC3=C(C(=CC(=C3)Br)Br)O,C14H12Br2N2OS,4,1,2,5.003100000000003,413.903708204,20,45.48,0.4397537379067722,1,0.9167545076058864,0.1408450704225352,0.334822429718373,0.5287997890142109,0.7227771483100487,0.3593332063474341,0.2441762570000907,Media
4247652,"N-(1H-benzimidazol-2-yl)-3,5-dichloro-2-hydroxy-benzamide",C1=CC=C2C(=C1)NC(=N2)NC(=O)C3=C(C(=CC(=C3)Cl)Cl)O,C14H9Cl2N3O2,3,3,2,3.827600000000001,321.007181888,21,78.01,0.2691962568901422,0,0.9589401873847708,0.1911764705882352,0.3831173997873692,0.5750583289865031,0.7669992581856371,0.4281667905494791,0.3187968790097191,Media
95803520,"N-[[3-(trifluoromethyl)phenyl]methyl]oxazolo[4,5-b]pyridin-2-amine",C1=CC(=CC(=C1)C(F)(F)F)CNC2=NC3=C(O2)C=CC=N3,C14H10F3N3O,4,1,3,3.8537000000000017,293.0775966,21,50.95,0.4121687929342492,0,0.9495980239436907,0.1549295774647887,0.3535966890845142,0.5522638007042397,0.7509309123239652,0.3835633202106196,0.266395915182903,Media
10934746,"N-benzyl-[1,2,4]thiadiazolo[2,3-a]pyridin-4-ium-2-amine",C1=CC=C(C=C1)CNC2=NC3=CC=CC=[N+]3S2,C13H12N3S+,3,1,3,2.4939,242.07464480409,17,29.020000000000003,0.585802894555479,0,0.9787827103910508,0.180327868852459,0.379941579237107,0.579555289621755,0.779169000006403,0.4201211732755822,0.3045469576330589,Media
3569371,4-bromo-2-[[(3-methyl-1H-benzimidazol-3-ium-2-yl)amino]methyl]phenol,C[N+]1=C(NC2=CC=CC=C21)NCC3=C(C=CC(=C3)Br)O,C15H15BrN3O+,2,3,3,3.0726000000000018,332.03930062009,20,51.92999999999999,0.3851338340073176,0,0.9331640963567404,0.4464285714285714,0.5681124526606137,0.6897963338926559,0.8114802151246983,0.645438699215482,0.6039335003334508,Media
3550264,"2,4-dibromo-6-[[(1-propylbenzimidazol-2-yl)amino]methyl]phenol",CCCN1C2=CC=CC=C2N=C1NCC3=C(C(=CC(=C3)Br)Br)O,C17H17Br2N3O,4,2,5,5.289000000000003,436.973836364,23,50.08,0.4592651757188498,1,0.9702794590416792,0.5636363636363636,0.6652971374876925,0.7669579113390214,0.8686186851903502,0.7395165894050721,0.713057102508417,Media
61401980,N-[(2-bromophenyl)methyl]-1H-benzimidazol-2-amine,C1=CC=C(C(=C1)CNC2=NC3=CC=CC=C3N2)Br,C14H12BrN3,2,2,3,3.9375000000000018,301.021459484,18,40.71,0.4421518054532056,0,0.9556272193401188,0.3035714285714285,0.4665853762636011,0.6295993239557737,0.7926132716479461,0.5386103602390337,0.4607710159758684,Media
135641156,2-[(E)-(1-methylbenzimidazol-2-yl)iminomethyl]phenol,CN1C2=CC=CC=C2N=C1N=CC3=CC=CC=C3O,C15H13N3O,4,1,2,3.029500000000002,251.105862036,19,50.41,0.3769093433842492,0,0.9469175938623376,0.3636363636363636,0.5094566711928571,0.6552769787493506,0.8010972863058441,0.5867995147368439,0.5254780522773504,Media
163325514,"2,4-dibromo-6-[[(1-methylbenzimidazol-2-yl)amino]methyl]phenol;hydrochloride",CN1C2=CC=CC=C2N=C1NCC3=C(C(=CC(=C3)Br)Br)O.Cl,C15H14Br2ClN3O,4,2,3,4.837800000000003,444.91921394799994,22,50.08,0.4392971246006389,0,0.9741737937290048,0.7083333333333334,0.7747934484322512,0.8412535635311691,0.9077136786300872,0.8306863250096544,0.8202518247430624,Media
47146208,"N-(1-phenylethyl)-1,3-benzoxazol-2-amine",CC(C1=CC=CC=C1)NC2=NC3=CC=CC=C3O2,C15H14N2O,3,1,3,4.000900000000002,238.110613068,18,38.06,0.4729374671571203,0,0.9501238281220544,0.1833333333333333,0.3750309570305136,0.5667285807276939,0.7584262044248742,0.4173599986690666,0.3073594210925091,Media
4268796,4-bromo-2-[[(3-ethyl-1H-benzimidazol-3-ium-2-yl)amino]methyl]phenolate,CC[N+]1=C(NC2=CC=CC=C21)NCC3=C(C=CC(=C3)Br)[O-],C16H16BrN3O,2,2,4,2.9235000000000007,345.04767423199996,21,54.75999999999999,0.383491599707816,0,0.9546709999548996,0.296875,0.4613239999887249,0.6257729999774498,0.7902219999661748,0.5323701279294424,0.4529085676784137,Media
975633,N-[[4-(dimethylamino)phenyl]methyl]-1-isopropyl-benzimidazol-2-amine,CC(C)N1C2=CC=CC=C2N=C1NCC3=CC=C(C=C3)N(C)C,C19H24N4,4,1,5,4.295300000000003,308.200096768,23,33.09,0.6950740404956179,0,0.9133144033331886,0.3620689655172414,0.4998803249712282,0.637691684425215,0.7755030438792018,0.5750502597224386,0.5185621975060031,Media
42281699,"4-methoxy-N-(3-pyridylmethyl)-1,3-benzothiazol-2-amine",COC1=C2C(=CC=C1)SC(=N2)NCC3=CN=CC=C3,C14H13N3OS,5,1,4,3.312000000000001,271.077933036,19,47.04,0.4039115646258503,0,0.927488628043054,0.1549295774647887,0.3480693401093551,0.5412091027539214,0.7343488653984876,0.3790717890401592,0.2655081381944952,Media
1327663,"5-bromo-N-(6-methoxy-1,3-benzothiazol-2-yl)-2,3,4-trimethyl-benzamide",CC1=C(C(=CC(=C1C)Br)C(=O)NC2=NC3=C(S2)C=C(C=C3)OC)C,C18H17BrN2O2S,4,1,3,5.244960000000003,404.019410884,24,51.22,0.4685669660288949,1,0.9115497627085872,0.1780821917808219,0.3614490845127632,0.5448159772447045,0.7281828699766458,0.4029029407443352,0.2979552480846617,Media
8122373,"5-chloro-2-hydroxy-N-(4,5,6,7-tetrahydro-1,3-benzothiazol-2-yl)benzamide",C1CCC2=C(C1)N=C(S2)NC(=O)C3=C(C=CC(=C3)Cl)O,C14H13ClN2O2S,4,2,2,3.6332000000000018,308.038626336,20,62.22,0.3214400514304082,0,0.9901252955253416,0.1549295774647887,0.3637285069799268,0.5725274364950651,0.7813263660102032,0.3916627294917659,0.2679342227021158,Media
589423,5-bromo-N-(3-chloro-4-fluoro-phenyl)-2-hydroxy-benzamide,C1=CC(=C(C=C1NC(=O)C2=C(C=CC(=C2)Br)O)Cl)F,C13H8BrClFNO2,2,2,2,4.1995000000000005,342.941096496,19,49.33,0.3851611595378066,0,0.9575823412546683,0.2222222222222222,0.4060622519803337,0.5899022817384454,0.7737423114965569,0.4612982504132991,0.360731060756808,Alta
2029519,"N-[(3-chlorophenyl)methyl]-5,7-dimethyl-[1,2,4]triazolo[1,5-a]pyrimidin-2-amine",CC1=CC(=NC2=NC(=NN12)NCC3=CC(=CC=C3)Cl)C,C14H14ClN5,5,1,3,3.0066400000000018,287.093773128,20,55.11,0.3629105425512611,0,0.929685265114386,0.1969696969696969,0.3801485890058692,0.5633274810420414,0.7465063730782137,0.4279250225761202,0.3250681550419633,Media
42281693,"4-chloro-N-(2-pyridylmethyl)-1,3-benzothiazol-2-amine",C1=CC=NC(=C1)CNC2=NC3=C(S2)C=CC=C3Cl,C13H10ClN3S,4,1,3,3.956800000000001,275.028396,18,37.81,0.4760645331922771,0,0.9527424351473684,0.1641791044776119,0.361319937145051,0.5584607698124902,0.7556016024799292,0.3955001893808829,0.2800920104966983,Alta
1287520,"5-bromo-N-(6-fluoro-1,3-benzothiazol-2-yl)-2-methoxy-benzamide",COC1=C(C=C(C=C1)Br)C(=O)NC2=NC3=C(S2)C=C(C=C3)F,C15H10BrFN2O2S,4,1,3,4.458800000000002,379.96303888000006,22,51.22,0.4295197188598204,0,0.9336254075583128,0.2083333333333333,0.3896563518895782,0.570979370445823,0.752302389002068,0.4410275424974218,0.3406520503349265,Alta
135799813,"2,4-dichloro-6-[(E)-4,5,6,7-tetrahydro-1,3-benzothiazol-2-yliminomethyl]phenol",C1CCC2=C(C1)N=C(S2)N=CC3=C(C(=CC(=C3)Cl)Cl)O,C14H12Cl2N2OS,4,1,2,4.784900000000003,326.004739364,20,45.48,0.4397537379067722,0,0.9427765722583584,0.0945945945945946,0.3066400890105356,0.5186855834264765,0.7307310778424176,0.298632830824176,0.1719376255976129,Media
23604683,N-[(3-methyl-2-thienyl)methyl]-1-propyl-benzimidazol-2-amine,CCCN1C2=CC=CC=C2N=C1NCC3=C(C=CS3)C,C16H19N3S,4,1,5,4.428320000000003,285.129968608,20,29.85,0.6700167504187604,0,0.9182390517128264,0.3666666666666666,0.5045597629282066,0.6424528591897466,0.7803459554512865,0.5802479231282979,0.5240659255829747,Media
2214945,"3-bromo-N-(4-chloro-1,3-benzothiazol-2-yl)-4-ethoxy-benzamide",CCOC1=C(C=C(C=C1)C(=O)NC2=NC3=C(S2)C=CC=C3Cl)Br,C16H12BrClN2O2S,4,1,4,5.363200000000003,409.949138404,23,51.22,0.4490433424443577,1,0.9125901572118248,0.1666666666666666,0.3531475393029561,0.5396284119392457,0.7261092845755351,0.3899978968344625,0.2818575823105996,Media
1930357,"2,4-dibromo-6-[[(3-butyl-1H-benzimidazol-3-ium-2-yl)amino]methyl]phenol",CCCC[N+]1=C(NC2=CC=CC=C21)NCC3=C(C(=CC(=C3)Br)Br)O,C18H20Br2N3O+,2,3,6,5.098200000000004,451.99676288009,24,51.92999999999999,0.4621606008087811,1,0.9329239879944063,0.2753623188405797,0.4397527361290364,0.604143153417493,0.7685335707059497,0.5068452551185035,0.425217286967441,Media
7013067,N-[(4-chlorophenyl)methyl]-1-ethyl-benzimidazol-2-amine,CCN1C2=CC=CC=C2N=C1NCC3=CC=C(C=C3)Cl,C16H16ClN3,3,1,4,4.3217000000000025,285.10327519199996,20,29.85,0.6700167504187604,0,0.9343629393868198,0.3818181818181818,0.5199543712103414,0.6580905606025008,0.7962267499946603,0.5972911841597593,0.542108913320906,Media
1608371,"2,4-dibromo-6-[[(3-hexyl-1H-benzimidazol-3-ium-2-yl)amino]methyl]phenol",CCCCCC[N+]1=C(NC2=CC=CC=C21)NCC3=C(C(=CC(=C3)Br)Br)O,C20H24Br2N3O+,2,3,8,5.8784000000000045,480.02806300809,26,51.92999999999999,0.5006739842095129,1,0.91747335787161,0.2676056338028169,0.4300725648200152,0.5925394958372134,0.7550064268544119,0.495500796599189,0.4143538804675428,Media
136269933,"2-(2-quinolylazo)benzene-1,3-diol",C1=CC=C2C(=C1)C=CC(=N2)N=NC3=C(C=CC=C3O)O,C15H11N3O2,5,2,2,4.061400000000003,265.085126592,20,78.07000000000001,0.2561803509670808,0,0.958490920020126,0.2105263157894736,0.3975174668471367,0.5845086179047998,0.7714997689624628,0.4492077048643536,0.3452259828654327,Baja
6487733,"N-(2-pyrrolidin-1-ylethyl)-1,3-benzothiazol-2-amine",C1CCN(C1)CCNC2=NC3=CC=CC=C3S2,C13H17N3S,4,1,4,2.8040000000000003,247.114318544,17,28.16,0.6036931818181818,0,0.9321067601792326,0.2295081967213114,0.4051578375857917,0.580807478450272,0.7564571193147522,0.4625215040195208,0.3683253911455889,Alta
1847983,"2-(benzylamino)-6-chloro-5-methyl-1H-[1,2,4]triazolo[1,5-a]pyrimidin-7-one",CC1=C(C(=O)N2C(=N1)N=C(N2)NCC3=CC=CC=C3)Cl,C13H12ClN5O,5,2,3,1.9915199999999995,289.073037684,20,75.08,0.2663825253063399,0,0.954054180572572,0.1911764705882352,0.3818958980843194,0.5726153255804036,0.7633347530764878,0.4270745965189398,0.3185257237167757,Media
33678355,"N-benzyl-4-chloro-1,3-benzothiazol-2-amine",C1=CC=C(C=C1)CNC2=NC3=C(S2)C=CC=C3Cl,C14H11ClN2S,3,1,3,4.561800000000002,274.03314703200004,18,24.92,0.7223113964686998,0,0.9234197345328156,0.1746031746031746,0.3618073145855848,0.5490114545679952,0.7362155945504053,0.4015370682024891,0.2936769639305981,Media
49671220,"4-methylsulfanyl-N-(3-pyridylmethyl)-1,3-benzothiazol-2-amine",CSC1=CC=CC2=C1N=C(S2)NCC3=CN=CC=C3,C14H13N3S2,5,1,4,4.025300000000002,287.055089416,19,37.81,0.5025125628140703,0,0.9236400960632808,0.1549295774647887,0.3471072071144118,0.5392848367640348,0.7314624664136579,0.3782845090836009,0.2653498857325267,Media
136272548,"2-(1,3-benzothiazol-2-ylazo)benzene-1,3-diol",C1=CC=C2C(=C1)N=C(S2)N=NC3=C(C=CC=C3O)O,C13H9N3O2S,6,2,2,4.122900000000003,271.041547528,19,78.07000000000001,0.2433713334187267,0,0.949685490516628,0.2033898305084746,0.3899637455105129,0.5765376605125514,0.7631115755145897,0.4394955869545615,0.3350281936149936,Media
163370450,5-bromo-N-[3-fluoro-4-(trifluoromethyl)phenyl]-2-hydroxy-benzamide,C1=CC(=C(C=C1NC(=O)C2=C(C=CC(=C2)Br)O)F)C(F)(F)F,C14H8BrF4NO2,2,2,2,4.564900000000001,376.967453476,22,49.33,0.4459760794648287,0,0.9483205715830938,0.2153846153846154,0.398618604434235,0.5818525934838545,0.7650865825334743,0.4519443124675243,0.3510402185350249,Media
1372699,"N-(1,3-benzothiazol-2-yl)-3-bromo-4-ethoxy-benzamide",CCOC1=C(C=C(C=C1)C(=O)NC2=NC3=CC=CC=C3S2)Br,C16H13BrN2O2S,4,1,4,4.709800000000002,375.9881107560001,22,51.22,0.4295197188598204,0,0.9309115684962316,0.2253521126760563,0.4017419766311001,0.578131840586144,0.7545217045411878,0.4580206203602706,0.3628634057977449,Media
135533472,(E)-2-(1H-benzimidazol-2-yl)-3-(5-bromo-2-hydroxy-phenyl)prop-2-enenitrile,C1=CC=C2C(=C1)NC(=N2)C(=CC3=C(C=CC(=C3)Br)O)C#N,C16H10BrN3O,3,2,2,4.095180000000003,339.00072403999997,21,72.69999999999999,0.2888583218707015,0,0.967095528988752,0.296875,0.464430132247188,0.631985264494376,0.799540396741564,0.5358231846127375,0.4542930053887209,Media
1564746,"2,4-dibromo-6-[[(3-nonyl-1H-benzimidazol-3-ium-2-yl)amino]methyl]phenol",CCCCCCCCC[N+]1=C(NC2=CC=CC=C21)NCC3=C(C(=CC(=C3)Br)Br)O,C23H30Br2N3O+,2,3,11,7.048700000000006,522.07501320009,29,51.92999999999999,0.5584440593106105,2,0.886936725913922,0.2676056338028169,0.4224384068305932,0.5772711798583694,0.7321039528861457,0.4871850415203553,0.4111573086663062,Media
5339513,N-[(E)-benzylideneamino]-5-bromo-2-hydroxy-benzamide,C1=CC=C(C=C1)C=NNC(=O)C2=C(C=CC(=C2)Br)O,C14H11BrN2O2,3,2,3,2.918600000000001,318.000389692,19,61.69,0.3079915707570109,0,0.9791755172909928,0.2666666666666666,0.4447938793227482,0.6229210919788297,0.8010483046349113,0.5109926332909293,0.419175838866076,Media
155525618,5-bromo-4-fluoro-2-hydroxy-N-[4-(trifluoromethyl)phenyl]benzamide,C1=CC(=CC=C1C(F)(F)F)NC(=O)C2=CC(=C(C=C2O)F)Br,C14H8BrF4NO2,2,2,2,4.5649000000000015,376.96745347599995,22,49.33,0.4459760794648287,0,0.9483205715830936,0.1492537313432835,0.349020441403236,0.5487871514631886,0.7485538615231412,0.3762185319975242,0.2579149009611359,Media
4141605,N-(1H-benzimidazol-2-yl)-5-chloro-2-hydroxy-benzamide,C1=CC=C2C(=C1)NC(=N2)NC(=O)C3=C(C=CC(=C3)Cl)O,C14H10ClN3O2,3,3,2,3.1742000000000004,287.04615423999996,20,78.01,0.2563773875144212,0,0.9451079812563672,0.2307692307692307,0.4093539183910148,0.587938606012799,0.7665232936345832,0.4670137490785388,0.3709602322383377,Alta
9860014,"N-[2-(1-piperidyl)ethyl]-1,3-benzothiazol-2-amine",C1CCN(CC1)CCNC2=NC3=CC=CC=C3S2,C14H19N3S,4,1,4,3.1941000000000015,261.129968608,18,28.16,0.6392045454545454,0,0.9384621956249204,0.2258064516129032,0.4039703876159075,0.5821343236189118,0.7602982596219161,0.4603377220768655,0.3640239198567558,Alta
10038206,"6-chloro-N-(4-pyridylmethyl)-1,3-benzoxazol-2-amine",C1=CC2=C(C=C1Cl)OC(=N2)NCC3=CC=NC=C3,C13H10ClN3O,4,1,3,3.4883000000000015,259.05123962,18,50.95,0.353287536800785,0,0.9472837301455284,0.1692307692307692,0.363744009459459,0.5582572496881488,0.7527704899168385,0.4003867559402036,0.2871607210150367,Media
4863427,4-bromo-2-[(4-methylanilino)methyl]phenol,CC1=CC=C(C=C1)NCC2=C(C=CC(=C2)Br)O,C14H14BrNO,2,2,3,4.0752200000000025,291.02587616799997,17,32.26,0.5269683818970862,0,0.9370442311393667,0.4791666666666667,0.5936360577848416,0.7081054489030167,0.8225748400211917,0.6700748918996143,0.6340868601560157,Media
62524743,N-[(5-methyl-2-furyl)methyl]-1H-benzimidazol-2-amine,CC1=CC=C(O1)CNC2=NC3=CC=CC=C3N2,C13H13N3O,3,2,3,3.0764200000000006,227.105862036,17,53.85,0.3156917363045496,0,0.9536872840110656,0.2258064516129032,0.4077766597124438,0.5897468678119844,0.7717170759115248,0.464056830087529,0.3651545320619498,Media
14547532,"2-(benzylamino)-5-(chloromethyl)-1H-[1,2,4]triazolo[1,5-a]pyrimidin-7-one",C1=CC=C(C=C1)CNC2=NC3=NC(=CC(=O)N3N2)CCl,C13H12ClN5O,5,2,4,1.7684999999999995,289.073037684,20,75.08000000000001,0.2663825253063399,0,0.9500652690643004,0.1940298507462686,0.3830387053257765,0.5720475599052846,0.7610564144847924,0.4293495340113458,0.3222477207774151,Media
24975173,N-benzyl-5-chloro-pyridin-2-amine,C1=CC=C(C=C1)CNC2=NC=C(C=C2)Cl,C12H11ClN2,2,1,3,3.347100000000002,218.061076032,15,24.92,0.6019261637239165,0,0.90562384304745,0.1724137931034483,0.3557163055894488,0.5390188180754492,0.7223213305614498,0.3951481265357749,0.2896782759129511,Media
5258074,N-(1-benzylbenzimidazol-2-yl)-5-bromo-2-(difluoromethoxy)benzamide,C1=CC=C(C=C1)CN2C3=CC=CC=C3N=C2NC(=O)C4=C(C=CC(=C4)Br)OC(F)F,C22H16BrF2N3O2,4,1,6,5.700800000000003,471.03939529199994,30,56.150000000000006,0.5342831700801424,1,0.8550956467371051,0.3428571428571428,0.4709167688271334,0.5989763947971241,0.7270360207671146,0.5414569699522435,0.4894611087456368,Baja
1638889,"2,4-dibromo-6-[[(3-heptyl-1H-benzimidazol-3-ium-2-yl)amino]methyl]phenol",CCCCCCC[N+]1=C(NC2=CC=CC=C21)NCC3=C(C(=CC(=C3)Br)Br)O,C21H26Br2N3O+,2,3,9,6.268500000000005,494.04371307209,27,51.92999999999999,0.5199306759098787,1,0.9079324116341356,0.2676056338028169,0.4276873282606466,0.5877690227184762,0.747850717176306,0.492917669053842,0.4133729731820985,Media
4025747,"2,4-dibromo-6-[[(1-hexadecylbenzimidazol-2-yl)amino]methyl]phenol",CCCCCCCCCCCCCCCCN1C2=CC=CC=C2N=C1NCC3=C(C(=CC(=C3)Br)Br)O,C30H43Br2N3O,4,2,18,10.360299999999992,619.1772871960001,36,50.08,0.7188498402555911,2,0.7977375380311567,0.5254237288135594,0.5935021811179587,0.661580633422358,0.7296590857267573,0.6474181275241518,0.6335587994446178,Media
3623288,4-bromo-2-[[(1-hexylbenzimidazol-2-yl)amino]methyl]phenol,CCCCCCN1C2=CC=CC=C2N=C1NCC3=C(C=CC(=C3)Br)O,C20H24BrN3O,4,2,8,5.696800000000005,401.110274488,25,50.08,0.4992012779552716,1,0.950578653964628,0.7115384615384616,0.7712985096450031,0.8310585577515448,0.8908186058580864,0.8224191589532025,0.8138695723719425,Media
136912348,"2-(1,3-benzothiazol-2-yliminomethyl)-4,6-dichloro-phenol",C1=CC=C2C(=C1)N=C(S2)N=CC3=C(C(=CC(=C3)Cl)Cl)O,C14H8Cl2N2OS,4,1,2,5.059300000000002,321.973439236,20,45.48,0.4397537379067722,1,0.9376876866201368,0.1764705882352941,0.3667748628315047,0.5570791374277154,0.747383412023926,0.4067853213168436,0.2970391215921616,Media
33678347,"4,5-dimethyl-N-(2-pyridylmethyl)-1,3-benzothiazol-2-amine",CC1=C(C2=C(C=C1)SC(=N2)NCC3=CC=CC=N3)C,C15H15N3S,4,1,3,3.9202400000000024,269.09866848,19,37.81,0.5025125628140703,0,0.9521889989637892,0.1791044776119403,0.3723756079499025,0.5656467382878647,0.7589178686258269,0.412966479568555,0.3014979168154509,Media
45496617,"4-ethyl-N-(4-pyridylmethyl)-1,3-benzothiazol-2-amine",CCC1=C2C(=CC=C1)SC(=N2)NCC3=CC=NC=C3,C15H15N3S,4,1,4,3.865800000000002,269.09866848,19,37.81,0.5025125628140703,0,0.947790474749408,0.1818181818181818,0.3733112550509883,0.5648043282837949,0.7562974015166013,0.4151211158969496,0.3051066223007785,Media
839690,"N-(1,3-benzothiazol-2-yl)-2-imino-chromene-3-carboxamide",C1=CC=C2C(=C1)C=C(C(=N)O2)C(=O)NC3=NC4=CC=CC=C4S3,C17H11N3O2S,5,2,2,3.774270000000002,321.057197592,23,78.98,0.2912129653076728,0,0.9700729588381024,0.1690140845070422,0.3692788030898072,0.5695435216725723,0.7698082402553372,0.404914797263646,0.2878726327385337,Media
1421253,"2,4-dibromo-6-[[(3-ethyl-1H-benzimidazol-3-ium-2-yl)amino]methyl]phenol",CC[N+]1=C(NC2=CC=CC=C21)NCC3=C(C(=CC(=C3)Br)Br)O,C16H16Br2N3O+,2,3,4,4.318000000000003,423.96546275209,22,51.92999999999999,0.4236472174080493,0,0.9403775971708848,0.2923076923076923,0.4543251685234904,0.6163426447392886,0.7783601209550866,0.5242896197016245,0.4459850501552548,Media
588917,5-bromo-2-hydroxy-N-(3-quinolyl)benzamide,C1=CC=C2C(=C1)C=C(C=N2)NC(=O)C3=C(C=CC(=C3)Br)O,C16H11BrN2O2,3,2,2,3.955200000000001,342.000389692,21,62.22,0.3375120540019286,0,0.9806474679476432,0.3333333333333333,0.4951618669869108,0.6569904006404882,0.8188189342940657,0.5717363809623112,0.497545305071747,Media
16488528,1-allyl-N-[(2-fluorophenyl)methyl]benzimidazol-2-amine,C=CCN1C2=CC=CC=C2N=C1NCC3=CC=CC=C3F,C17H16FN3,3,1,5,3.973500000000003,281.132825732,21,29.85,0.7035175879396984,0,0.9227091619600124,0.3793103448275862,0.5151600491106927,0.6510097533937993,0.7868594576769059,0.5916021724086427,0.5376158015668202,Media
2363758,"N-benzyl-6-methyl-1,3-benzothiazol-2-amine",CC1=CC2=C(C=C1)N=C(S2)NCC3=CC=CC=C3,C15H14N2S,3,1,3,4.216820000000002,254.087769448,18,24.92,0.7223113964686998,0,0.9304478445604836,0.2295081967213114,0.4047431086811045,0.5799780206408975,0.7552129326006904,0.4621097347473949,0.3681956890578922,Alta
1346262,"3-bromo-N-(6-methoxy-1,3-benzothiazol-2-yl)benzamide",COC1=CC2=C(C=C1)N=C(S2)NC(=O)C3=CC(=CC=C3)Br,C15H11BrN2O2S,4,1,3,4.319700000000002,361.9724606920001,21,51.22,0.4099960952752831,0,0.9423498041838476,0.2142857142857142,0.3963017367602476,0.5783177592347809,0.7603337817093142,0.4493685579750087,0.3491715370521069,Alta
787414,4-chloro-2-[[(1-methylbenzimidazol-2-yl)amino]methyl]phenol,CN1C2=CC=CC=C2N=C1NCC3=C(C=CC(=C3)Cl)O,C15H14ClN3O,4,2,3,3.5444000000000018,287.08253974799993,20,50.08,0.3993610223642173,0,0.9952349682705046,0.7391304347826086,0.8031565681545827,0.8671827015265566,0.9312088348985306,0.8576761946146306,0.8482739029661174,Media
11550553,N-indan-1-yl-1H-benzimidazol-2-amine,C1CC2=CC=CC=C2C1NC3=NC4=CC=CC=C4N3,C16H15N3,2,2,2,3.662300000000002,249.12659748,19,40.71,0.4667157946450503,0,0.943784364261074,0.1515151515151515,0.3495824547016321,0.5476497578881128,0.7457170610745933,0.3781502756162523,0.2611114656566006,Baja
1090102,1-methyl-N-(p-tolylmethyl)benzimidazol-2-amine,CC1=CC=C(C=C1)CNC2=NC3=CC=CC=C3N2C,C16H17N3,3,1,3,3.4938200000000013,251.142247544,19,29.85,0.6365159128978224,0,0.9612949600998232,0.5208333333333334,0.6309487400249558,0.7410641467165784,0.8511795534082008,0.7075835345634639,0.6756155463783471,Media
