cid,iupac_name,smiles_canonical,molecular_formula,hydrogen_bond_acceptors,hydrogen_bond_donors,rotatable_bonds,log_p,molecular_weight,heavy_atom_count,polar_surface_area,atom_surface_coefficient,no_lipinski_violations,actividad_predicha,probabilidad_leishmania,tanimoto_similarity,cosine_similarity,combined_75
13004851,6-fluoro-2-(5-methyl-2-thienyl)-1H-benzimidazole,CC1=CC=C(S1)C2=NC3=C(N2)C=C(C=C3)F,C12H9FN2S,2,1,1,3.738920000000001,232.047047508,16,28.68,0.5578800557880056,0,Media,0.746,0.2631578947368421,0.8042848254432743,0.6690030927666663
13004832,6-fluoro-2-(5-methyl-2-furyl)-1H-benzimidazole,CC1=CC=C(O1)C2=NC3=C(N2)C=C(C=C3)F,C12H9FN2O,2,1,1,3.2704200000000014,216.069891128,16,41.82,0.3825920612147298,0,Media,0.744,0.4038461538461538,0.8752237247801407,0.7573793320466439
23655818,"2-(2,4,5-trimethoxyphenyl)-1H-benzimidazole",COC1=CC(=C(C=C1C2=NC3=CC=CC=C3N2)OC)OC,C16H16N2O3,4,1,4,3.255700000000001,284.116092372,21,56.370000000000005,0.3725385843533794,0,Media,0.742,0.2678571428571428,0.9331676308502485,0.7668400088519719
650450,2-(4-chloro-1-methyl-pyrazol-3-yl)-1H-benzimidazole,CN1C=C(C(=N1)C2=NC3=CC=CC=C3N2)Cl,C11H9ClN4,3,1,1,2.6168000000000005,232.051573968,16,46.5,0.3440860215053763,0,Media,0.742,0.2413793103448276,0.9536341010747192,0.7755704033922461
14265330,5-(6-fluoro-1H-benzimidazol-2-yl)furan-2-carbaldehyde,C1=CC2=C(C=C1F)NC(=N2)C3=CC=C(O3)C=O,C12H7FN2O2,3,1,2,2.7745000000000006,230.049155684,17,58.89,0.2886737986075734,0,Media,0.74,0.3571428571428571,0.9830502717509084,0.8265734180988956
870214,2-(5-methyl-2-thienyl)-1H-benzimidazole,CC1=CC=C(S1)C2=NC3=CC=CC=C3N2,C12H10N2S,2,1,1,3.599820000000002,214.05646932,15,28.68,0.5230125523012552,0,Media,0.74,0.2830188679245283,0.7997497699240617,0.6705670444241784
145972827,"2-(2-chloro-3,4-dimethoxy-phenyl)-6-fluoro-1H-benzimidazole",COC1=C(C(=C(C=C1)C2=NC3=C(N2)C=C(C=C3)F)Cl)OC,C15H12ClFN2O2,3,1,3,4.039600000000002,306.057133524,21,47.14,0.4454815443360204,0,Media,0.74,0.2153846153846154,0.8944337366935706,0.7246714563663319
15544259,"3-methyl-2-(5-nitro-2-furyl)phenanthro[9,10-d]imidazole",CN1C2=C(C3=CC=CC=C3C4=CC=CC=C42)N=C1C5=CC=C(O5)[N+](=O)[O-],C20H13N3O3,5,0,2,5.047900000000004,343.09569127599997,26,74.1,0.3508771929824562,1,Media,0.738,0.3859649122807017,0.8936913779380342,0.7667597615237011
35261173,2-(5-iodo-2-furyl)-1H-benzimidazole,C1=CC=C2C(=C1)NC(=N2)C3=CC=C(O3)I,C11H7IN2O,2,1,1,3.427500000000001,309.96031084400005,15,41.82,0.3586800573888092,0,Media,0.738,0.38,0.8386180259582714,0.7239635194687035
345772,6-methyl-2-(2-pyridyl)-1H-benzimidazole,CC1=CC2=C(C=C1)N=C(N2)C3=CC=CC=N3,C13H11N3,2,1,1,2.93332,209.095297352,16,41.57,0.3848929516478229,0,Media,0.738,0.3333333333333333,0.8907303842439573,0.7513811215163014
19224795,methyl 4-(6-methyl-1H-benzimidazol-2-yl)benzoate,CC1=CC2=C(C=C1)N=C(N2)C3=CC=C(C=C3)C(=O)OC,C16H14N2O2,3,1,2,3.3249200000000014,266.105527688,20,54.98,0.363768643142961,0,Media,0.738,0.3275862068965517,0.9488040210326903,0.7934995674986558
54056180,4-(1H-benzimidazol-2-yl)oxadiazole,C1=CC=C2C(=C1)NC(=N2)C3=CON=N3,C9H6N4O,4,1,1,1.6128999999999996,186.054160812,14,67.6,0.2071005917159763,0,Media,0.738,0.2545454545454545,0.8934344630261122,0.7337122109059477
13004826,2-(5-chloro-2-furyl)-1H-benzimidazole,C1=CC=C2C(=C1)NC(=N2)C3=CC=C(O3)Cl,C11H7ClN2O,2,1,1,3.476300000000001,218.024690524,15,41.82,0.3586800573888092,0,Media,0.736,0.38,0.8589940976422037,0.7392455732316527
639432,2-(4-methyl-2-pyridyl)-1H-benzimidazole,CC1=CC(=NC=C1)C2=NC3=CC=CC=C3N2,C13H11N3,2,1,1,2.93332,209.095297352,16,41.57,0.3848929516478229,0,Media,0.736,0.3396226415094339,0.8907303842439573,0.7529534485603265
3065144,[5-(6-chloro-1H-benzimidazol-2-yl)-2-furyl]methanol,C1=CC2=C(C=C1Cl)NC(=N2)C3=CC=C(O3)CO,C12H9ClN2O2,3,2,2,2.968600000000001,248.035255208,17,62.05,0.273972602739726,0,Media,0.736,0.3333333333333333,0.922856288333248,0.7754755495832694
141836365,1-[2-(5-nitro-2-furyl)-3H-benzimidazol-5-yl]propan-1-one,CCC(=O)C1=CC2=C(C=C1)N=C(N2)C3=CC=C(O3)[N+](=O)[O-],C14H11N3O4,5,1,4,3.323800000000002,285.074955832,21,102.03,0.2058218171126139,0,Media,0.734,0.6037735849056604,0.9794373296524213,0.885521393465731
827976,2-(5-methyl-2-furyl)-1H-benzimidazole,CC1=CC=C(O1)C2=NC3=CC=CC=C3N2,C12H10N2O,2,1,1,3.1313200000000005,198.07931294,15,41.82,0.3586800573888092,0,Media,0.734,0.4375,0.8708313074723943,0.7624984806042958
20131776,4-(1H-benzimidazol-2-yl)oxazole,C1=CC=C2C(=C1)NC(=N2)C3=COC=N3,C10H7N3O,3,1,1,2.2178999999999993,185.058911844,14,54.71,0.2558947176019009,0,Media,0.734,0.2545454545454545,0.948294563771991,0.7748572864653568
49749,6-methoxy-2-(6-methyl-2-pyridyl)-1H-benzimidazole,CC1=NC(=CC=C1)C2=NC3=C(N2)C=C(C=C3)OC,C14H13N3O,3,1,2,2.9419200000000005,239.105862036,18,50.8,0.3543307086614173,0,Media,0.734,0.25,0.9621088266712404,0.7840816200034302
96733,2-(6-methyl-2-pyridyl)-1H-benzimidazole,CC1=NC(=CC=C1)C2=NC3=CC=CC=C3N2,C13H11N3,2,1,1,2.933320000000001,209.095297352,16,41.57,0.3848929516478229,0,Media,0.732,0.2830188679245283,0.8907303842439573,0.7388025051641002
4385218,2-(3-chlorophenyl)-6-methyl-1H-benzimidazole,CC1=CC2=C(C=C1)N=C(N2)C3=CC(=CC=C3)Cl,C14H11ClN2,1,1,1,4.191720000000002,242.061076032,17,28.68,0.592747559274756,0,Media,0.73,0.3272727272727272,0.7303676435831946,0.6295939145055778
13004835,2-(5-bromo-2-furyl)-6-fluoro-1H-benzimidazole,C1=CC2=C(C=C1F)NC(=N2)C3=CC=C(O3)Br,C11H6BrFN2O,2,1,1,3.724500000000001,279.964753132,16,41.82,0.3825920612147298,0,Media,0.728,0.3518518518518518,0.8496804113938969,0.7252232715083857
784980,3-(1H-benzimidazol-2-yl)-1H-pyridazin-6-one,C1=CC=C2C(=C1)NC(=N2)C3=NNC(=O)C=C3,C11H8N4O,3,2,1,1.3131999999999997,212.069810876,16,74.43,0.2149670831653903,0,Media,0.728,0.25,0.794793404155556,0.658595053116667
101542191,"2-(3,4,5,6-tetrachloro-2-pyridyl)-1H-benzimidazole",C1=CC=C2C(=C1)NC(=N2)C3=NC(=C(C(=C3Cl)Cl)Cl)Cl,C12H5Cl4N3,2,1,1,5.2385,330.92375788,19,41.57,0.4570603800817897,1,Media,0.728,0.2321428571428571,0.8004860031195442,0.6584002166253725
54358392,4-(1H-benzimidazol-2-yl)thiadiazole,C1=CC=C2C(=C1)NC(=N2)C3=CSN=N3,C9H6N4S,4,1,1,2.0813999999999995,202.031317192,14,54.46,0.2570694087403599,0,Media,0.726,0.2321428571428571,0.9321781285922386,0.7571693107298932
11701283,6-(1H-benzimidazol-2-yl)-1H-pyridin-2-one,C1=CC=C2C(=C1)NC(=N2)C3=CC=CC(=O)N3,C12H9N3O,2,2,1,1.9181999999999997,211.074561908,16,61.54,0.2599935001624959,0,Media,0.724,0.2592592592592592,0.8105066508520473,0.6726948029538503
12605805,"2-(1,4-dimethylpyridin-1-ium-3-yl)-1H-benzimidazole",CC1=C(C=[N+](C=C1)C)C2=NC3=CC=CC=C3N2,C14H14N3+,1,1,1,2.36282,224.11822386809,17,32.56,0.5221130221130221,0,Media,0.724,0.2586206896551724,0.7811814298366656,0.6505412447912924
13004853,2-(5-chloro-2-thienyl)-6-fluoro-1H-benzimidazole,C1=CC2=C(C=C1F)NC(=N2)C3=CC=C(S3)Cl,C11H6ClFN2S,2,1,1,4.083900000000001,251.992425092,16,28.68,0.5578800557880056,0,Media,0.724,0.2166666666666666,0.7929564248783717,0.6488839853254454
53321121,N'-(3-hydroxynaphthalene-2-carbonyl)-2-(5-nitro-2-furyl)-3H-benzimidazole-5-carbohydrazide,C1=CC=C2C=C(C(=CC2=C1)C(=O)NNC(=O)C3=CC4=C(C=C3)N=C(N4)C5=CC=C(O5)[N+](=O)[O-])O,C23H15N5O6,7,4,4,3.664700000000002,457.1022332,34,163.39,0.2080910704449476,0,Media,0.722,0.4615384615384615,0.9174345708834072,0.8034605435471709
874005,2-(5-bromo-2-furyl)-1H-benzimidazole,C1=CC=C2C(=C1)NC(=N2)C3=CC=C(O3)Br,C11H7BrN2O,2,1,1,3.585400000000001,261.974174944,15,41.82,0.3586800573888092,0,Media,0.722,0.38,0.8542781906838548,0.7357086430128911
20347800,2-(5-methyl-2-pyridyl)-1H-benzimidazole,CC1=CN=C(C=C1)C2=NC3=CC=CC=C3N2,C13H11N3,2,1,1,2.93332,209.095297352,16,41.57,0.3848929516478229,0,Media,0.722,0.320754716981132,0.8907303842439573,0.7482364674282511
102268668,[5-[6-(trifluoromethyl)-1H-benzimidazol-2-yl]-2-furyl]methanol,C1=CC2=C(C=C1C(F)(F)F)NC(=N2)C3=CC=C(O3)CO,C13H9F3N2O2,3,2,2,3.334000000000001,282.06161218799997,20,62.05,0.32232070910556,0,Media,0.722,0.3166666666666666,0.9240172414276876,0.7721795977374324
19224627,"2-(2,5-dimethoxyphenyl)-6-methyl-1H-benzimidazole",CC1=CC2=C(C=C1)N=C(N2)C3=C(C=CC(=C3)OC)OC,C16H16N2O2,3,1,3,3.5555200000000013,268.121177752,20,47.14,0.4242681374628765,0,Media,0.722,0.3103448275862069,0.91726962109423,0.7655384227172242
138395990,4-(1-deuteriobenzimidazol-2-yl)thiazole,C1=CC=C2C(=C1)NC(=N2)C3=CSC=N3,C10H7N3S,3,1,1,2.686400000000001,201.036068224,14,41.57,0.336781332691845,0,Media,0.722,0.2321428571428571,0.9195410596601888,0.7476915090308559
124202601,4-(1H-benzimidazol-2-yl)thiazole,C1=CC=C2C(=C1)NC(=N2)C3=CSC=N3,C10H7N3S,3,1,1,2.686400000000001,201.036068224,14,41.57,0.336781332691845,0,Media,0.722,0.2321428571428571,0.9195410596601888,0.7476915090308559
45040513,"4-(4,5,6,7-tetradeuterio-1H-benzimidazol-2-yl)thiazole",C1=CC=C2C(=C1)NC(=N2)C3=CSC=N3,C10H7N3S,3,1,1,2.686400000000001,201.036068224,14,41.57,0.336781332691845,0,Media,0.722,0.2321428571428571,0.9195410596601888,0.7476915090308559
129318142,"2,5-dideuterio-4-(4,5,6,7-tetradeuterio-1H-benzimidazol-2-yl)thiazole",C1=CC=C2C(=C1)NC(=N2)C3=CSC=N3,C10H7N3S,3,1,1,2.686400000000001,201.036068224,14,41.57,0.336781332691845,0,Media,0.722,0.2321428571428571,0.9195410596601888,0.7476915090308559
5430,4-(1H-benzimidazol-2-yl)thiazole,C1=CC=C2C(=C1)NC(=N2)C3=CSC=N3,C10H7N3S,3,1,1,2.686400000000001,201.036068224,14,41.57,0.336781332691845,0,Media,0.722,0.2321428571428571,0.9195410596601888,0.7476915090308559
13004834,2-(5-chloro-2-furyl)-6-fluoro-1H-benzimidazole,C1=CC2=C(C=C1F)NC(=N2)C3=CC=C(O3)Cl,C11H6ClFN2O,2,1,1,3.615400000000001,236.015268712,16,41.82,0.3825920612147298,0,Media,0.72,0.3518518518518518,0.8601096860684583,0.7330452275143067
20807233,2-(1H-benzimidazol-2-yl)oxazole,C1=CC=C2C(=C1)NC(=N2)C3=NC=CO3,C10H7N3O,3,1,1,2.2179,185.058911844,14,54.71,0.2558947176019009,0,Media,0.72,0.2777777777777778,0.9482945637719912,0.7806653672734377
44376998,"2-(5,6-dimethyl-2-pyridyl)-1H-benzimidazole",CC1=C(N=C(C=C1)C2=NC3=CC=CC=C3N2)C,C14H13N3,2,1,1,3.241740000000001,223.110947416,17,41.57,0.4089487611258118,0,Media,0.72,0.2777777777777778,0.8797921246854083,0.7292885379585007
132585889,"2-(2-bromo-4,5-dimethoxy-phenyl)-1H-benzimidazole",COC1=C(C=C(C(=C1)C2=NC3=CC=CC=C3N2)Br)OC,C15H13BrN2O2,3,1,3,4.0096000000000025,332.016039756,20,47.14,0.4242681374628765,0,Media,0.72,0.2542372881355932,0.8868665509830806,0.7287092352712088
13004825,2-(5-ethyl-2-furyl)-1H-benzimidazole,CCC1=CC=C(O1)C2=NC3=CC=CC=C3N2,C13H12N2O,2,1,2,3.385300000000001,212.094963004,16,41.82,0.3825920612147298,0,Media,0.718,0.3846153846153846,0.8761541964021119,0.75326949345543
13004837,6-chloro-2-(5-ethyl-2-furyl)-1H-benzimidazole,CCC1=CC=C(O1)C2=NC3=C(N2)C=C(C=C3)Cl,C13H11ClN2O,2,1,2,4.038700000000001,246.055990652,17,41.82,0.4065040650406504,0,Media,0.718,0.3571428571428571,0.8527723760007895,0.7288649962863064
13004836,6-chloro-2-(5-methyl-2-furyl)-1H-benzimidazole,CC1=CC=C(O1)C2=NC3=C(N2)C=C(C=C3)Cl,C12H9ClN2O,2,1,1,3.784720000000001,232.040340588,16,41.82,0.3825920612147298,0,Media,0.716,0.4038461538461538,0.8511252340013574,0.7393054639625565
155814099,3-(6-chloro-1H-benzimidazol-2-yl)-5-isopropyl-isoxazole,CC(C)C1=CC(=NO1)C2=NC3=C(N2)C=C(C=C3)Cl,C13H12ClN3O,3,1,2,3.9947000000000017,261.066889684,18,54.71,0.3290074940595869,0,Media,0.716,0.2459016393442623,0.9280706705555316,0.7575284127527142
49804933,"5,6-difluoro-2-(2-pyridyl)-1H-benzimidazole",C1=CC=NC(=C1)C2=NC3=CC(=C(C=C3N2)F)F,C12H7F2N3,2,1,1,2.9031,231.060803664,17,41.57,0.4089487611258118,0,Media,0.716,0.2456140350877192,0.8962940255321898,0.7336240279210722
506600,2-(2-thienyl)-1H-benzimidazole,C1=CC=C2C(=C1)NC(=N2)C3=CC=CS3,C11H8N2S,2,1,1,3.291400000000001,200.040819256,14,28.68,0.4881450488145049,0,Media,0.716,0.2407407407407407,0.7991211911046335,0.6595260785136604
19756,2-(2-furyl)-1H-benzimidazole,C1=CC=C2C(=C1)NC(=N2)C3=CC=CO3,C11H8N2O,2,1,1,2.8229000000000006,184.063662876,14,41.82,0.3347680535628886,0,Media,0.714,0.3137254901960784,0.8700923008054168,0.7310005981530823
24017613,"6-methyl-2-(2,3,4-trimethoxyphenyl)-1H-benzimidazole",CC1=CC2=C(C=C1)N=C(N2)C3=C(C(=C(C=C3)OC)OC)OC,C17H18N2O3,4,1,4,3.5641200000000017,298.13174243599997,22,56.370000000000005,0.3902785169416355,0,Media,0.714,0.3103448275862069,0.9269900072603288,0.7728287123417983
3058001,2-(6-methoxy-2-pyridyl)-1H-benzimidazole,COC1=CC=CC(=N1)C2=NC3=CC=CC=C3N2,C13H11N3O,3,1,2,2.6335000000000006,225.090211972,17,50.8,0.3346456692913385,0,Media,0.714,0.2456140350877192,0.9718062205607548,0.7902581741924959
145965013,"6-chloro-2-(2-chloro-3,4-dimethoxy-phenyl)-1H-benzimidazole",COC1=C(C(=C(C=C1)C2=NC3=C(N2)C=C(C=C3)Cl)Cl)OC,C15H12Cl2N2O2,3,1,3,4.553900000000001,322.02758298399993,21,47.14,0.4454815443360204,0,Media,0.714,0.2222222222222222,0.8783717103424827,0.7143343383124177
145965737,2-(2-chloro-3-methoxy-phenyl)-6-fluoro-1H-benzimidazole,COC1=CC=CC(=C1Cl)C2=NC3=C(N2)C=C(C=C3)F,C14H10ClFN2O,2,1,2,4.0310000000000015,276.04656884,19,37.91,0.5011870218939595,0,Media,0.714,0.21875,0.8422348374738308,0.6863636281053731
137640670,7-chloro-2-[6-(trifluoromethyl)-1H-benzimidazol-2-yl]quinoline,C1=CC(=CC2=C1C=CC(=N2)C3=NC4=C(N3)C=C(C=C4)C(F)(F)F)Cl,C17H9ClF3N3,2,1,1,5.450300000000001,347.04370962800004,24,41.57,0.5773394274717344,1,Media,0.714,0.2,0.7948686449325688,0.6461514836994267
3065145,5-(6-chloro-1H-benzimidazol-2-yl)furan-2-carbaldehyde,C1=CC2=C(C=C1Cl)NC(=N2)C3=CC=C(O3)C=O,C12H7ClN2O2,3,1,2,3.288800000000001,246.019605144,17,58.89,0.2886737986075734,0,Media,0.712,0.3571428571428571,0.9658782641742132,0.8136944124163741
13004833,2-(5-ethyl-2-furyl)-6-fluoro-1H-benzimidazole,CCC1=CC=C(O1)C2=NC3=C(N2)C=C(C=C3)F,C13H11FN2O,2,1,2,3.5244000000000018,230.085541192,17,41.82,0.4065040650406504,0,Media,0.712,0.3571428571428571,0.8758187417020175,0.7461497705622274
45078369,2-pyridazin-4-yl-1H-benzimidazole,C1=CC=C2C(=C1)NC(=N2)C3=CN=NC=C3,C11H8N4,3,1,1,2.0199,196.074896256,15,54.46,0.2754315093646713,0,Media,0.712,0.2363636363636363,0.9580758277439484,0.7776477798988704
129884778,2-(6-chloropyrazin-2-yl)-1H-benzimidazole,C1=CC=C2C(=C1)NC(=N2)C3=CN=CC(=N3)Cl,C11H7ClN4,3,1,1,2.6733,230.035923904,16,54.46,0.2937936099889827,0,Media,0.712,0.2280701754385964,0.9703233733036696,0.7847600738374013
44377278,[6-(1H-benzimidazol-2-yl)-2-pyridyl]methanol,C1=CC=C2C(=C1)NC(=N2)C3=CC=CC(=N3)CO,C13H11N3O,3,2,2,2.1172,225.090211972,17,61.8,0.2750809061488673,0,Media,0.712,0.2241379310344827,0.8850333520289382,0.7198094967803242
145973048,"2-(2-bromo-4,5-dimethoxy-phenyl)-6-fluoro-1H-benzimidazole",COC1=C(C=C(C(=C1)C2=NC3=C(N2)C=C(C=C3)F)Br)OC,C15H12BrFN2O2,3,1,3,4.1487000000000025,350.00661794399997,21,47.14,0.4454815443360204,0,Media,0.712,0.2222222222222222,0.8758402044553547,0.7124357088970716
129794067,2-(3-bromo-2-furyl)-1H-benzimidazole,C1=CC=C2C(=C1)NC(=N2)C3=C(C=CO3)Br,C11H7BrN2O,2,1,1,3.585400000000001,261.974174944,15,41.82,0.3586800573888092,0,Media,0.71,0.25,0.8542781906838548,0.7032086430128911
129757564,"1,7-dimethyl-2-(5-nitro-2-furyl)-7H-imidazo[4,5-e]benzimidazole",CC1N=C2C=CC3=C(C2=N1)N(C(=N3)C4=CC=C(O4)[N+](=O)[O-])C,C14H11N5O3,7,0,2,1.3403,297.08618921199997,22,98.82,0.2226269985832827,0,Media,0.708,0.3709677419354839,0.7914732696168874,0.6863468876965365
163411298,(2R)-2-[5-(4-acetylpiperazine-1-carbonyl)-2-(5-nitro-2-furyl)benzimidazol-1-yl]-N-ethyl-N'-ethylidene-pentanediamide,CCNC(=O)C(CCC(=O)N=CC)N1C2=C(C=C(C=C2)C(=O)N3CCN(CC3)C(=O)C)N=C1C4=CC=C(O4)[N+](=O)[O-],C27H31N7O7,9,1,9,2.5835,565.228496332,41,173.24999999999997,0.2366522366522367,1,Media,0.708,0.2696629213483146,0.8135337460586037,0.6775660398810315
13004857,6-chloro-2-(5-chloro-2-thienyl)-1H-benzimidazole,C1=CC2=C(C=C1Cl)NC(=N2)C3=CC=C(S3)Cl,C11H6Cl2N2S,2,1,1,4.598200000000001,267.96287455199996,16,28.68,0.5578800557880056,0,Media,0.708,0.2241379310344827,0.7762336911181916,0.6382097510972644
13004839,2-(5-bromo-2-furyl)-6-chloro-1H-benzimidazole,C1=CC2=C(C=C1Cl)NC(=N2)C3=CC=C(O3)Br,C11H6BrClN2O,2,1,1,4.238800000000001,295.935202592,16,41.82,0.3825920612147298,0,Media,0.706,0.3518518518518518,0.8272187634306949,0.7083770355359842
3065147,5-[6-(trifluoromethyl)-1H-benzimidazol-2-yl]furan-2-carbaldehyde,C1=CC2=C(C=C1C(F)(F)F)NC(=N2)C3=CC=C(O3)C=O,C13H7F3N2O2,3,1,2,3.6542000000000017,280.04596212399997,20,58.89,0.3396162336559687,0,Media,0.706,0.3389830508474576,0.9437003038835112,0.7925209906244979
13004850,6-fluoro-2-(2-thienyl)-1H-benzimidazole,C1=CSC(=C1)C2=NC3=C(N2)C=C(C=C3)F,C11H7FN2S,2,1,1,3.4305000000000003,218.031397444,15,28.68,0.5230125523012552,0,Media,0.706,0.2203389830508474,0.8086235554863307,0.6615524123774599
11644224,4-(6-fluoro-1H-benzimidazol-2-yl)thiazole,C1=CC2=C(C=C1F)NC(=N2)C3=CSC=N3,C10H6FN3S,3,1,1,2.825500000000001,219.026646412,15,41.57,0.360837142169834,0,Media,0.706,0.2166666666666666,0.9279107306604352,0.7500997146619932
102268665,[5-(6-methyl-1H-benzimidazol-2-yl)-2-furyl]methanol,CC1=CC2=C(C=C1)N=C(N2)C3=CC=C(O3)CO,C13H12N2O2,3,2,2,2.6236200000000003,228.089877624,17,62.05,0.273972602739726,0,Media,0.704,0.4615384615384615,0.9129649883196946,0.8001083566243864
135995578,3-(1H-benzimidazol-2-yl)isoxazole,C1=CC=C2C(=C1)NC(=N2)C3=NOC=C3,C10H7N3O,3,1,1,2.2178999999999993,185.058911844,14,54.71,0.2558947176019009,0,Media,0.704,0.2592592592592592,0.948294563771991,0.776035737643808
352929,2-pyrazin-2-yl-1H-benzimidazole,C1=CC=C2C(=C1)NC(=N2)C3=NC=CN=C3,C11H8N4,3,1,1,2.0199,196.074896256,15,54.46,0.2754315093646713,0,Media,0.704,0.2321428571428571,0.9580758277439484,0.7765925850936756
145975978,"2-(2-bromo-4,5-dimethoxy-phenyl)-6-chloro-1H-benzimidazole",COC1=C(C=C(C(=C1)C2=NC3=C(N2)C=C(C=C3)Cl)Br)OC,C15H12BrClN2O2,3,1,3,4.663000000000002,365.977067404,21,47.14,0.4454815443360204,0,Media,0.704,0.2222222222222222,0.8618214450258705,0.7019216393249585
102268666,5-(6-methyl-1H-benzimidazol-2-yl)furan-2-carbaldehyde,CC1=CC2=C(C=C1)N=C(N2)C3=CC=C(O3)C=O,C13H10N2O2,3,1,2,2.9438200000000005,226.07422756,17,58.89,0.2886737986075734,0,Media,0.702,0.4901960784313725,0.9785413960715303,0.856455066661491
136263045,3-(6-fluoro-1H-benzimidazol-2-yl)isoxazole,C1=CC2=C(C=C1F)NC(=N2)C3=NOC=C3,C10H6FN3O,3,1,1,2.357,203.049490032,15,54.71,0.2741729117163224,0,Media,0.702,0.2413793103448276,0.9675978506954376,0.786043215607785
13004827,6-methyl-2-(5-methyl-2-furyl)-1H-benzimidazole,CC1=CC2=C(C=C1)N=C(N2)C3=CC=C(O3)C,C13H12N2O,2,1,1,3.439740000000002,212.094963004,16,41.82,0.3825920612147298,0,Media,0.7,0.5106382978723404,0.8647121799292036,0.7761937094149878
136271501,2-(1H-benzimidazol-2-yl)-4-methyl-thiazole,CC1=CSC(=N1)C2=NC3=CC=CC=C3N2,C11H9N3S,3,1,1,2.9948200000000007,215.051718288,15,41.57,0.360837142169834,0,Media,0.7,0.2727272727272727,0.9202268390105892,0.7583519474397602
135770292,[(E)-[5-[6-(trifluoromethyl)-1H-benzimidazol-2-yl]-2-furyl]methyleneamino]thiourea,C1=CC2=C(C=C1C(F)(F)F)NC(=N2)C3=CC=C(O3)C=NNC(=S)N,C14H10F3N5OS,4,3,3,3.008800000000001,353.0558156000001,24,92.23,0.2602190176732083,0,Media,0.7,0.2676056338028169,0.8971811902343381,0.7397873011264577
49750,6-chloro-2-(6-methyl-2-pyridyl)-1H-benzimidazole,CC1=NC(=CC=C1)C2=NC3=C(N2)C=C(C=C3)Cl,C13H10ClN3,2,1,1,3.5867200000000015,243.056325,17,41.57,0.4089487611258118,0,Media,0.7,0.2586206896551724,0.8642045556414397,0.712808589144873
16227558,2-(1-methylpyrazol-4-yl)-1H-benzimidazole,CN1C=C(C=N1)C2=NC3=CC=CC=C3N2,C11H10N4,3,1,1,1.9634,198.09054632,15,46.5,0.3225806451612903,0,Media,0.7,0.2456140350877192,0.9421336941511064,0.7680037793852597
102883698,6-fluoro-2-(2-fluoro-4-methoxy-phenyl)-1H-benzimidazole,COC1=CC(=C(C=C1)C2=NC3=C(N2)C=C(C=C3)F)F,C14H10F2N2O,2,1,2,3.516700000000001,260.07611938,19,37.91,0.5011870218939595,0,Media,0.7,0.2258064516129032,0.8620520013341024,0.7029906139038026
12498738,6-chloro-2-(2-thienyl)-1H-benzimidazole,C1=CSC(=C1)C2=NC3=C(N2)C=C(C=C3)Cl,C11H7ClN2S,2,1,1,3.9448000000000008,234.001846904,15,28.68,0.5230125523012552,0,Media,0.7,0.2203389830508474,0.7903617536152528,0.6478560609741515
66602356,[2-(5-methoxy-2-pyridyl)-3H-benzimidazol-5-yl]methanol,COC1=CN=C(C=C1)C2=NC3=C(N2)C=C(C=C3)CO,C14H13N3O2,4,2,3,2.1258000000000004,255.100776656,19,71.03,0.2674926087568633,0,Media,0.7,0.2121212121212121,0.910089227393278,0.7355972235752615
783547,"2-(2-furyl)-1,3-dimethyl-benzimidazol-3-ium",CN1C2=CC=CC=C2[N+](=C1C3=CC=CO3)C,C13H13N2O+,2,0,1,2.2628000000000004,213.10223945609,16,21.95,0.7289293849658315,0,Media,0.7,0.09375,0.7720731216996225,0.6024923412747168
13004838,6-chloro-2-(5-chloro-2-furyl)-1H-benzimidazole,C1=CC2=C(C=C1Cl)NC(=N2)C3=CC=C(O3)Cl,C11H6Cl2N2O,2,1,1,4.129700000000001,251.985718172,16,41.82,0.3825920612147298,0,Media,0.698,0.3653846153846153,0.8364942965432753,0.7187168762536104
44377013,2-(6-chloro-2-pyridyl)-6-methyl-1H-benzimidazole,CC1=CC2=C(C=C1)N=C(N2)C3=NC(=CC=C3)Cl,C13H10ClN3,2,1,1,3.5867200000000015,243.056325,17,41.57,0.4089487611258118,0,Media,0.698,0.3272727272727272,0.8642045556414397,0.7299715985492616
13004831,6-fluoro-2-(2-furyl)-1H-benzimidazole,C1=COC(=C1)C2=NC3=C(N2)C=C(C=C3)F,C11H7FN2O,2,1,1,2.9620000000000006,202.054241064,15,41.82,0.3586800573888092,0,Media,0.698,0.2857142857142857,0.8824459963553828,0.7332630686951085
6953409,4-(6-chloro-1H-benzimidazol-2-yl)benzoate,C1=CC(=CC=C1C2=NC3=C(N2)C=C(C=C3)Cl)C(=O)[O-],C14H8ClN2O2-,3,1,2,2.2467999999999995,271.02797875591,19,68.81,0.2761226565906118,0,Media,0.698,0.25,0.966211326366344,0.7871584947747581
86766118,[2-(2-pyridyl)-3H-benzimidazol-5-yl]methanethiol,C1=CC=NC(=C1)C2=NC3=C(N2)C=C(C=C3)CS,C13H11N3S,3,2,2,3.054700000000001,241.067368352,17,41.57,0.4089487611258118,0,Media,0.698,0.2096774193548387,0.8754696508956252,0.7090215930104286
